DATE,PRCP,TMAX,TMIN,NROWS,MULT
1950,8821,146.4,52.83287671232877,365,1.0
1951,6263,150.16712328767125,56.917808219178085,365,0.7100102029248384
1952,8445,142.0655737704918,51.5,366,1.348395337697589
1953,5473,153.71506849315068,53.86301369863013,365,0.6480757844878626
1954,6424,139.4054794520548,48.484931506849314,365,1.1737621048784945
1955,7085,137.43013698630136,43.02191780821918,365,1.102895392278954
1956,7428,129.64754098360655,39.82786885245902,366,1.0484121383203953
1957,7450,148.47671232876712,54.63835616438356,365,1.0029617662897146
1958,7784,143.6986301369863,55.87945205479452,365,1.0448322147651006
1959,4887,163.08219178082192,52.99452054794521,365,0.6278263103802673
1960,7746,146.91803278688525,57.833333333333336,366,1.5850214855739717
1961,8173,152.1972602739726,58.465753424657535,365,1.055125225923057
1962,5437,137.45205479452054,39.56986301369863,365,0.6652392022513153
1963,5394,136.2876712328767,35.80821917808219,365,0.9920912267794739
1964,4445,147.7704918032787,50.11202185792349,366,0.8240637745643308
1965,10052,137.32602739726028,50.36438356164384,365,2.2614173228346455
1966,9013,148.81643835616438,60.824657534246576,365,0.8966374850775966
1967,7348,152.75068493150684,58.298630136986304,365,0.8152668367913014
1968,8768,137.8032786885246,52.0792349726776,366,1.1932498639085465
1969,6008,135.62465753424658,51.76986301369863,365,0.6852189781021898
1970,7093,134.76438356164385,52.37534246575343,365,1.1805925432756326
1971,5080,147.3013698630137,47.68767123287671,365,0.7161990695051459
1972,5781,137.1584699453552,47.224043715847,366,1.137992125984252
1973,4964,144.0027397260274,52.602739726027394,365,0.8586749697284207
1974,7512,146.2054794520548,62.2027397260274,365,1.5132957292506044
1975,6298,148.76712328767124,61.54794520547945,365,0.8383919062832801
1976,3754,153.9016393442623,54.19945355191257,366,0.5960622419815814
1977,7636,144.18082191780823,58.83013698630137,365,2.0340969632392114
1978,7474,136.47397260273974,50.61095890410959,365,0.9787847040335254
1979,7988,138.76986301369865,57.09315068493151,365,1.0687717420390688
1980,6918,136.7431693989071,56.18852459016394,366,0.8660490736104156
1981,9797,140.07123287671232,57.64931506849315,365,1.4161607400982943
1982,6671,149.34246575342465,56.08767123287672,365,0.6809227314484025
1983,6986,149.1260273972603,58.84109589041096,365,1.0472193074501575
1984,7595,136.92896174863387,54.51092896174863,366,1.0871743486973948
1985,5886,135.84109589041097,43.175342465753424,365,0.7749835418038183
1986,7120,139.84109589041097,50.84109589041096,365,1.2096500169894666
1987,7688,131.02191780821917,50.397260273972606,365,1.0797752808988763
1988,6355,131.58032786885246,52.79344262295082,305,0.8266129032258065
1989,8551,144.9808219178082,61.95342465753425,365,1.345554681353265
1990,6983,148.18082191780823,64.26575342465753,365,0.8166296339609402
1991,4692,142.63287671232877,58.6,365,0.6719175139624803
1992,7257,151.40437158469945,73.6311475409836,366,1.5466751918158568
1993,5762,145.67945205479452,63.772602739726025,365,0.7939920077166873
1994,6506,152.48767123287672,71.62191780821918,365,1.1291218326969803
1995,8027,153.38630136986302,74.21369863013699,365,1.2337841992007377
1996,6527,130.79234972677597,53.99726775956284,366,0.8131306839416967
1997,5800,148.6164383561644,64.76438356164384,365,0.8886165160104182
1998,7981,146.77260273972604,68.13972602739726,365,1.3760344827586206
1999,6692,149.8931506849315,67.87671232876713,365,0.8384914171156497
2000,8673,157.31967213114754,76.03551912568307,366,1.2960251046025104
2001,9227,150.34520547945206,66.0027397260274,365,1.0638763980168338
2002,9139,157.3068493150685,72.36712328767123,365,0.9904627722986886
2003,4888,169.94794520547944,67.32876712328768,365,0.534850640113798
2004,7647,150.76775956284152,60.91256830601093,366,1.564443535188216
2005,6205,155.93150684931507,56.53424657534247,365,0.8114293186870668
2006,6134,160.43287671232878,62.84109589041096,365,0.9885576148267526
2007,7144,160.3232876712329,63.057534246575344,365,1.1646560156504728
2008,6367,156.66666666666666,59.10382513661202,366,0.8912374020156775
2009,7235,161.59490084985836,59.0,365,1.1363279409455003
2010,7373,143.36438356164385,50.08493150684932,365,1.0190739460953697
2011,5828,167.26849315068492,60.273972602739725,365,0.7904516479045165
2012,6488,158.2377049180328,57.37158469945355,366,1.1132463967055595
2013,7183,149.2219178082192,60.06575342465754,365,1.1071208384710234
2014,6236,167.9808219178082,69.38356164383562,365,0.8681609355422525
2015,4531,165.73698630136985,64.2958904109589,365,0.7265875561257216
2016,7046,155.33879781420765,63.68032786885246,366,1.5550651070403885
2017,7695,159.56164383561645,63.602739726027394,365,1.0921089980130572
2018,4754,176.23561643835615,70.73972602739725,365,0.6178037686809617
2019,6745,168.3041095890411,66.37260273972603,365,1.418805216659655
2020,6500,170.1693989071038,69.47540983606558,366,0.9636767976278725
