DATE,PRCP,NROWS,MULT
2000,3126.0,366,1.0
2001,2592.0,365,0.8291746641074856
2002,2934.0,365,1.1319444444444444
2003,3057.0,365,1.0419222903885481
2004,2899.0,365,0.9483153418384037
2005,2969.0,365,1.0241462573301139
2006,2712.0,365,0.9134388683058269
2007,3277.0,352,1.2083333333333333
2008,3398.0,366,1.036924015868172
2009,2651.0,365,0.7801648028251913
2010,3206.0,365,1.2093549603923048
2011,3540.0,365,1.1041796631316283
2012,2648.0,366,0.7480225988700565
2013,3206.0,365,1.210725075528701
2014,2633.0,365,0.821272613849033
2015,2343.0,365,0.8898594758830232
2016,2988.0,366,1.2752880921895007
2017,2861.0,365,0.9574966532797858
2018,2405.0,365,0.8406151695211465
2019,2839.0,365,1.1804573804573804
2020,2872.0,366,1.011623811201127
2021,2471.0,365,0.8603760445682451
2022,2564.0,365,1.037636584378794
2023,4589.0,365,1.7897815912636506
