DATE,PRCP,NROWS,MULT
2000,9116.0,366,1.0
2001,10162.0,365,1.1147433084686267
2002,9592.0,365,0.9439086793938201
2003,6148.0,365,0.6409507923269391
2004,7940.0,366,1.291476903057905
2005,7699.0,365,0.9696473551637279
2006,7682.0,365,0.9977919210287051
2007,8648.0,365,1.125748502994012
2008,8277.0,366,0.957099907493062
2009,7877.0,365,0.9516733115863235
2010,8649.0,365,1.0980068554018028
2011,7837.0,365,0.9061163140247428
2012,9909.0,366,1.2643868827357407
2013,7615.0,365,0.7684932889292563
2014,8346.0,365,1.0959947472094551
2015,8504.0,365,1.0189312245387012
2016,8223.0,366,0.9669567262464722
2017,8301.0,365,1.0094855892010215
2018,7203.0,365,0.8677267799060354
2019,7961.0,365,1.1052339303068166
2020,7444.0,366,0.9350584097475192
2021,6389.0,349,0.8582751209027405
2022,7905.0,365,1.2372828298638285
2023,10452.0,365,1.3222011385199242
