DATE,PRCP,NROWS,MULT
2000,14386.0,335,1.0
2001,17824.0,365,1.2389823439455026
2002,16184.0,365,0.9079892280071813
2003,15170.0,365,0.9373455264458724
2004,18030.0,366,1.1885299934080422
2005,20187.0,334,1.1196339434276206
2006,17554.0,304,0.8695695249417942
2007,22180.0,334,1.2635296798450495
2008,12951.0,304,0.5839044183949504
2009,17112.0,365,1.3212879314338661
2010,24048.0,365,1.4053295932678822
2011,23526.0,365,0.9782934131736527
2012,18577.0,345,0.7896369973646179
2013,14107.0,296,0.7593798783441891
2014,10481.0,239,0.742964485716311
2015,7582.0,222,0.723404255319149
2016,11637.0,229,1.534819308889475
2017,8608.0,165,0.739709547134141
2018,14076.0,318,1.6352230483271375
2019,14442.0,343,1.026001705029838
2020,12566.0,296,0.8701010940312977
2021,15260.0,347,1.2143880311952888
2022,16022.0,365,1.0499344692005244
2023,12442.0,354,0.7765572338035202
