DATE,PRCP,TMAX,TMIN,NROWS,MULT
1950,10469.0,222.54246575342464,86.2931506849315,365,1.0
1951,8654.0,222.94794520547944,84.0,365,0.8266310058267266
1952,9248.0,218.9262295081967,83.34699453551913,366,1.0686387797550265
1953,7494.0,221.4,80.78630136986301,365,0.8103373702422145
1954,8775.0,222.4575342465753,80.76986301369863,365,1.1709367493995195
1955,8129.0,216.87671232876716,75.2958904109589,365,0.9263817663817664
1956,7169.0,222.0601092896175,78.77049180327869,366,0.8819042932710051
1957,11020.0,213.3123287671233,80.04657534246576,365,1.5371739433672758
1958,9436.0,226.35342465753425,94.27197802197804,365,0.8562613430127042
1959,4908.0,241.1142061281337,82.72602739726027,365,0.5201356506994489
1960,9492.0,227.6868131868132,76.91208791208791,366,1.9339853300733496
1961,8099.0,226.09065934065933,77.4010989010989,365,0.8532448377581121
1962,8179.0,226.2027397260274,73.76164383561644,365,1.0098777626867514
1963,7683.0,214.63911845730027,74.23140495867769,365,0.9393568895953051
1964,8255.0,219.4207650273224,71.42622950819673,366,1.0744500846023688
1965,7192.0,219.65753424657532,74.01643835616439,365,0.871229557843731
1966,5755.0,228.95616438356168,79.85205479452055,365,0.800194660734149
1967,8051.0,223.53972602739725,77.4986301369863,365,1.3989574283231971
1968,10959.0,218.53551912568307,80.30327868852459,366,1.3611973667867345
1969,12298.0,219.39285714285717,81.29945054945055,365,1.122182680901542
1970,11706.0,220.3095890410959,82.31232876712329,365,0.9518620913969751
1971,6656.0,213.1123287671233,64.79178082191781,365,0.568597300529643
1972,8935.0,217.0,77.51912568306011,366,1.3423978365384615
1973,11942.0,216.48767123287672,80.51923076923077,365,1.336541689983212
1974,8365.0,224.26206896551724,81.22413793103448,365,0.7004689331770223
1975,9133.0,,,365,1.0918111177525402
1976,4351.0,,,366,0.47640424833023104
1977,7313.0,,,365,1.6807630429786256
1978,9121.0,,,365,1.2472309585669357
1979,10950.0,,,365,1.2005262580857363
1980,7252.0,,,366,0.662283105022831
1981,11546.0,,,365,1.5921125206839493
1982,9009.0,,,365,0.7802702234540101
1983,15448.0,,,365,1.7147297147297147
1984,7518.0,,,366,0.48666494044536507
1985,5577.0,,,365,0.7418196328810854
1986,8950.0,,,365,1.604805450959297
1987,7132.0,,,365,0.7968715083798883
1988,7350.0,,,366,1.0305664610207514
1989,8640.0,,,365,1.1755102040816328
1990,5859.0,,,365,0.678125
1991,6770.0,,,365,1.1554872845195425
1992,6202.0,,,366,0.9161004431314623
1993,11597.0,,,365,1.8698806836504354
1994,7844.0,,,365,0.676381822885229
1995,13577.0,,,365,1.730877103518613
1996,11758.0,,,335,0.8660234219636149
1997,8871.0,,,365,0.7544650450756931
1998,16237.0,,,365,1.830346071468831
1999,6510.0,,,365,0.40093613352220236
2000,8627.0,,,366,1.3251920122887866
2001,8381.0,,,365,0.9714848730729106
2002,7188.0,,,365,0.8576542178737621
2003,9375.0,,,365,1.3042570951585977
2004,7404.0,,,366,0.78976
2005,9954.0,,,337,1.3444084278768234
2006,9803.0,,,360,0.9848302190074342
2007,6681.0,,,365,0.6815260634499642
2008,3617.0,,,353,0.5413860200568777
2009,4347.0,,,365,1.2018247166159801
2010,10922.0,,,365,2.5125373821025994
2011,8389.0,,,130,0.768082768723677
2012,6641.0,,,185,0.7916318989152461
2013,2672.0,,,295,0.402349043818702
2014,9758.0,,,349,3.6519461077844313
2015,5241.0,,,365,0.5370977659356425
2016,11204.0,,,366,2.137759969471475
2017,8886.0,,,365,0.7931096037129597
2018,9807.0,,,342,1.1036461850101282
2019,10833.0,,,322,1.1046191495870297
2020,5582.0,,,366,0.5152773931505584
