DATE,PRCP,NROWS,MULT
1950,12940.0,365,1.0
1951,15212.0,365,1.175579598145286
1952,18221.0,366,1.1978043649750196
1953,12319.0,365,0.6760880302947149
1954,11978.0,365,0.9723191817517656
1955,14252.0,365,1.189848054767073
1956,13665.0,366,0.9588127982037609
1957,11702.0,365,0.8563483351628247
1958,14077.0,365,1.2029567595282857
1959,13281.0,365,0.9434538609078639
1960,14427.0,366,1.0862886830810934
1961,12810.0,365,0.8879184861717613
1962,10968.0,365,0.8562060889929742
1963,9653.0,365,0.8801057622173596
1964,9196.0,366,0.9526572050139853
1965,8492.0,365,0.9234449760765551
1966,10315.0,365,1.2146726330664155
1967,12025.0,365,1.1657779932137664
1968,11492.0,366,0.9556756756756757
1969,13653.0,365,1.1880438565958928
1970,12407.0,364,0.9087380062989819
1971,13880.0,365,1.1187233013621343
1972,17264.0,366,1.2438040345821326
1973,14422.0,365,0.8353799814643188
1974,13180.0,365,0.9138815698238801
1975,14517.0,365,1.1014415781487101
1976,12269.0,366,0.8451470689536406
1977,12973.0,365,1.0573803895998044
1978,12268.0,365,0.94565636321591
1979,16092.0,365,1.31170524942941
1980,11350.0,366,0.7053194133731047
1981,10730.0,365,0.945374449339207
1982,12481.0,364,1.1631873252562908
1983,17277.0,365,1.3842640814037337
1984,13366.0,366,0.773629681078891
1985,12374.0,364,0.9257818345054616
1986,13181.0,365,1.065217391304348
1987,14395.0,365,1.0921022684166604
1988,10413.0,366,0.7233761722820424
1989,12513.0,353,1.201670988187842
1990,15642.0,365,1.2500599376648285
1991,9407.0,365,0.6013936836721647
1992,9543.0,336,1.0144573190177528
1993,11671.0,364,1.2229906737923084
1994,12097.0,365,1.0365007283009169
1995,10988.0,337,0.908324377944945
1996,16371.0,365,1.4898980706224974
1997,11097.0,365,0.6778449697636064
1998,11729.0,365,1.0569523294584122
1999,11863.0,365,1.0114246738852417
2000,12487.0,366,1.0526005226333979
2001,8200.0,365,0.656682950268279
2002,10894.0,365,1.3285365853658537
2003,16690.0,345,1.5320359831099688
2004,14060.0,366,0.8424206111443978
2005,13412.0,187,0.9539118065433855
2006,13733.0,365,1.023933790635252
2007,13393.0,365,0.9752421175271244
2008,13728.0,366,1.0250130665272903
2009,11161.0,364,0.8130099067599068
2010,12228.0,365,1.095600752620733
2011,19274.0,353,1.576218514883873
2012,9617.0,362,0.49896233267614404
2013,7395.0,356,0.7689508162628679
2014,9038.0,362,1.2221771467207572
2015,8148.0,365,0.9015268864793096
2016,3826.0,325,0.4695630829651448
2017,4624.0,291,1.2085729221118662
2018,5390.0,214,1.1656574394463668
2019,4048.0,128,0.7510204081632653
2020,6940.0,263,1.7144268774703557
