DATE,PRCP,NROWS
1950,0.0,1
1951,3253.0,365
1952,7715.0,366
1953,6233.0,365
1954,9485.0,365
1955,6318.0,365
1956,8061.0,366
1957,9068.0,365
1958,7727.0,365
1959,4445.0,365
1960,9345.0,366
1961,9124.0,365
1962,6705.0,365
1963,7043.0,365
1964,6425.0,366
1965,10181.0,365
1966,11237.0,365
1967,7715.0,365
1968,8804.0,366
1969,7869.0,365
1970,8969.0,365
1971,5313.0,365
1972,6942.0,366
1973,7237.0,365
1974,8546.0,365
1975,6460.0,365
1976,5090.0,366
1977,7396.0,365
1978,6836.0,365
1979,8192.0,365
1980,8371.0,366
1981,9322.0,365
1982,6654.0,365
1983,8301.0,365
1984,9456.0,366
1985,7570.0,365
1986,7304.0,365
1987,8732.0,365
1988,9811.0,366
1989,6622.0,365
1990,8635.0,365
1991,6470.0,365
1992,7764.0,366
1993,10105.0,365
1994,10174.0,365
1995,7925.0,365
1996,6782.0,366
1997,7896.0,365
1998,11739.0,365
1999,8847.0,365
2000,9721.0,366
2001,10454.0,365
2002,9180.0,365
2003,6557.0,365
2004,10260.0,366
2005,8650.0,365
2006,7540.0,365
2007,9829.0,365
2008,8778.0,366
2009,8096.0,365
2010,8856.0,365
2011,8601.0,365
2012,8858.0,366
2013,7825.0,365
2014,8476.0,365
2015,10799.0,365
2016,8076.0,366
2017,9078.0,365
2018,6681.0,365
2019,7606.0,365
2020,8717.0,366
2021,7095.0,343
2022,7289.0,365
2023,11233.0,365
2024,6148.0,225
