DATE,PRCP,NROWS
1899,99.0,1
1900,16006.0,365
1901,11022.0,365
1902,13741.0,365
1903,21288.0,365
1904,13761.0,366
1905,17043.0,365
1906,18577.0,365
1907,13119.0,365
1908,15364.0,366
1909,15989.0,365
1910,13688.0,365
1911,16315.0,365
1912,16175.0,366
1913,16866.0,365
1914,21253.0,365
1915,8211.0,365
1916,19192.0,366
1917,18141.0,365
1918,17185.0,365
1919,12109.0,365
1920,20691.0,366
1921,23577.0,365
1922,14616.0,365
1923,19013.0,365
1924,16098.0,366
1925,16262.0,365
1926,17228.0,365
1927,15006.0,365
1928,19014.0,366
1929,19465.0,365
1930,15051.0,365
1931,15397.0,365
1932,16536.0,366
1933,9883.0,365
1934,19015.0,365
1935,18302.0,365
1936,14063.0,366
1937,9975.0,365
1938,27148.0,365
1939,17214.0,365
1940,13345.0,366
1941,11075.0,365
1942,16118.0,365
1943,23547.0,365
1944,18501.0,366
1945,15767.0,365
1946,16431.0,365
1947,13191.0,365
1948,17556.0,341
1949,22877.0,365
1950,19009.0,365
1951,14821.0,365
1952,15808.0,366
1953,20513.0,365
1954,17806.0,365
1955,14609.0,365
1956,16047.0,366
1957,21071.0,365
1958,12338.0,365
1959,12724.0,365
1960,10239.0,366
1961,19392.0,365
1962,17924.0,365
1963,13418.0,365
1964,19582.0,366
1965,11683.0,365
1966,14792.0,365
1967,27184.0,365
1968,15864.0,366
1969,15756.0,365
1970,16005.0,365
1971,20801.0,365
1972,13946.0,366
1973,20533.0,365
1974,18566.0,365
1975,20572.0,365
1976,13911.0,366
1977,14531.0,365
1978,16662.0,365
1979,19001.0,365
1980,17102.0,366
1981,17994.0,365
1982,19340.0,365
1983,27756.0,365
1984,15283.0,366
1985,15218.0,365
1986,20919.0,365
1987,12361.0,365
1988,15208.0,366
1989,25837.0,365
1990,29069.0,365
1991,18647.0,365
1992,24098.0,366
1993,17674.0,365
1994,21587.0,365
1995,18332.0,365
1996,13104.0,366
1997,18600.0,365
1998,19436.0,365
1999,20778.0,365
2000,19411.0,366
2001,14817.0,365
2002,16155.0,365
2003,18477.0,365
2004,19565.0,366
2005,21574.0,365
2006,18960.0,365
2007,23951.0,365
2008,21549.0,366
2009,17842.0,365
2010,11666.0,365
2011,26412.0,365
2012,19170.0,366
2013,18904.0,365
2014,20852.0,365
2015,28421.0,365
2016,17937.0,366
2017,24625.0,365
2018,17894.0,365
2019,18236.0,365
2020,27012.0,366
2021,16077.0,365
2022,20195.0,365
2023,20799.0,365
2024,14852.0,244
