DATE,PRCP,NROWS
1968,2987,186
1969,6889,365
1970,7625,365
1971,6752,365
1972,7730,366
1973,7718,365
1974,8501,365
1975,6110,365
1976,5683,366
1977,7271,365
1978,6700,365
1979,8632,365
1980,8157,366
1981,7199,365
1982,7488,365
1983,6577,365
1984,7885,366
1985,9897,365
1986,9623,365
1987,9690,365
1988,8528,366
1989,7841,365
1990,8471,365
1991,6897,365
1992,8519,366
1993,8396,365
1994,7191,365
1995,6779,365
1996,7055,366
1997,8231,365
1998,7992,365
1999,8307,365
2000,10882,366
2001,9356,365
2002,7588,365
2003,7053,365
2004,7418,366
2005,8637,365
2006,8666,365
2007,7245,365
2008,8520,358
2009,8391,344
2010,7089,365
2011,9536,365
2012,9495,366
2013,7941,365
2014,9413,365
2015,9815,365
2016,7601,366
2017,8929,365
2018,6714,365
2019,9016,365
2020,9777,366
2021,7727,365
2022,7624,365
2023,8514,365
2024,6546,243
