DATE,PRCP,NROWS
1895,5762.0,186
1896,9161.0,366
1897,10272.0,365
1898,11785.0,365
1899,10816.0,365
1900,9505.0,365
1901,6400.0,365
1902,7906.0,365
1903,10783.0,365
1904,7617.0,366
1905,11347.0,365
1906,10473.0,365
1907,8846.0,365
1908,9866.0,366
1909,9025.0,365
1910,7521.0,365
1911,9219.0,365
1912,9069.0,366
1913,10192.0,365
1914,11600.0,365
1915,5137.0,365
1916,10014.0,366
1917,9596.0,365
1918,10027.0,365
1919,7935.0,365
1920,11604.0,366
1921,15057.0,365
1922,8365.0,365
1923,10779.0,365
1924,11620.0,366
1925,9852.0,365
1926,10716.0,365
1927,8543.0,365
1928,9316.0,366
1929,8155.0,365
1930,6662.0,365
1931,7295.0,365
1932,7239.0,366
1933,5522.0,365
1934,10589.0,365
1935,8446.0,365
1936,8071.0,366
1937,7418.0,365
1938,13682.0,365
1939,8517.0,365
1940,7717.0,366
1941,7487.0,365
1942,9982.0,365
1943,13629.0,365
1944,9909.0,366
1945,8980.0,365
1946,9877.0,365
1947,7972.0,365
1948,10817.0,366
1949,11608.0,365
1950,9727.0,365
1951,7584.0,365
1952,7600.0,366
1953,12078.0,365
1954,10378.0,365
1955,7937.0,365
1956,9020.0,366
1957,12296.0,365
1958,8134.0,365
1959,7351.0,365
1960,5829.0,366
1961,9579.0,365
1962,9146.0,365
1963,7934.0,365
1964,10729.0,366
1965,7320.0,365
1966,8851.0,365
1967,13519.0,365
1968,8074.0,366
1969,8578.0,365
1970,8597.0,365
1971,12594.0,365
1972,8714.0,366
1973,12359.0,365
1974,9716.0,365
1975,12317.0,365
1976,9280.0,366
1977,7571.0,365
1978,9588.0,365
1979,11212.0,365
1980,11616.0,366
1981,9879.0,365
1982,10166.0,365
1983,15572.0,365
1984,9416.0,366
1985,9971.0,365
1986,12030.0,365
1987,7360.0,365
1988,11119.0,366
1989,13930.0,365
1990,17173.0,365
1991,9893.0,365
1992,12866.0,366
1993,9773.0,365
1994,12241.0,365
1995,10681.0,365
1996,6768.0,366
1997,11087.0,365
1998,12731.0,365
1999,13183.0,365
2000,10911.0,366
2001,9331.0,365
2002,8322.0,365
2003,11341.0,365
2004,10779.0,366
2005,12232.0,364
2006,10771.0,365
2007,13218.0,365
2008,11591.0,366
2009,9837.0,365
2010,8016.0,365
2011,17493.0,365
2012,10698.0,366
2013,10718.0,365
2014,10730.0,365
2015,13711.0,365
2016,10426.0,366
2017,11631.0,365
2018,11891.0,365
2019,9874.0,365
2020,12165.0,366
2021,8358.0,365
2022,11346.0,365
2023,11540.0,365
2024,7596.0,244
