DATE,PRCP,NROWS
1881,0,2
1882,998,365
1883,7429,365
1884,5721,366
1885,7754,365
1886,7352,365
1887,6797,365
1888,6431,366
1889,6509,365
1890,7990,365
1891,7809,365
1892,6393,366
1893,6995,365
1894,9450,365
1895,7027,365
1896,6512,366
1897,7827,365
1898,6903,365
1899,4653,365
1900,8779,365
1901,4955,365
1902,6369,365
1903,7825,365
1904,6593,366
1905,5726,365
1906,6369,365
1907,8738,365
1908,6519,366
1909,9547,365
1910,8210,365
1911,7301,365
1912,7645,366
1913,5770,365
1914,6326,365
1915,6396,365
1916,8417,366
1917,7744,365
1918,7195,365
1919,5397,365
1920,9511,366
1921,5378,365
1922,5254,365
1923,7921,365
1924,9295,366
1925,6777,365
1926,7935,365
1927,11305,365
1928,8347,366
1929,7601,365
1930,8869,365
1931,5432,365
1932,8308,366
1933,5486,365
1934,9390,365
1935,9136,365
1936,7515,366
1937,6244,365
1938,9156,365
1939,7360,365
1940,5604,366
1941,4896,365
1942,5791,365
1943,6652,365
1944,9196,366
1945,6303,365
1946,7427,365
1947,4256,365
1948,7793,366
1949,9807,365
1950,8573,365
1951,8774,365
1952,5976,366
1953,8285,365
1954,9695,365
1955,5568,365
1956,6443,366
1957,7699,365
1958,6549,365
1959,6547,365
1960,8456,366
1961,7395,365
1962,9781,365
1963,8096,365
1964,7371,366
1965,9156,365
1966,8267,365
1967,10382,365
1968,6970,366
1969,7219,365
1970,7252,365
1971,6723,365
1972,8705,366
1973,7819,365
1974,8841,365
1975,6806,365
1976,5582,366
1977,8202,365
1978,5859,365
1979,8256,365
1980,7279,366
1981,7903,365
1982,9300,365
1983,7044,365
1984,8194,366
1985,8916,365
1986,8350,365
1987,9197,365
1988,9936,366
1989,7016,365
1990,8764,365
1991,8059,365
1992,8363,366
1993,7650,365
1994,7705,365
1995,7095,365
1996,5752,366
1997,5935,365
1998,7988,365
1999,11937,365
2000,11986,366
2001,8230,365
2002,7989,365
2003,7126,365
2004,9495,366
2005,8244,365
2006,10813,365
2007,8728,365
2008,10871,366
2009,9292,365
2010,8317,365
2011,10486,365
2012,10301,366
2013,8652,365
2014,11491,365
2015,10030,365
2016,6175,366
2017,7919,365
2018,6405,365
2019,10314,365
2020,10655,366
2021,7457,365
2022,7067,365
2023,8327,365
2024,7067,243
