DATE,PRCP,NROWS
1936,1154.0,1
1940,855.0,1
1941,710.0,1
1943,948.0,1
1944,444.0,1
1956,0.0,2
1957,19311.0,365
1958,14490.0,365
1959,13189.0,365
1960,11670.0,366
1961,18043.0,365
1962,17141.0,365
1963,14830.0,365
1964,19324.0,366
1965,12143.0,365
1966,15404.0,365
1967,25735.0,365
1968,13723.0,366
1969,17644.0,365
1970,16627.0,365
1971,20870.0,365
1972,15999.0,366
1973,20410.0,365
1974,18708.0,365
1975,19971.0,365
1976,13195.0,366
1977,14741.0,365
1978,16653.0,365
1979,20094.0,365
1980,16602.0,366
1981,19432.0,365
1982,19473.0,365
1983,25158.0,365
1984,15090.0,366
1985,15087.0,365
1986,20253.0,365
1987,14486.0,365
1988,17060.0,366
1989,22029.0,365
1990,23217.0,365
1991,18813.0,365
1992,24331.0,366
1993,13812.0,365
1994,17361.0,365
1995,19358.0,365
1996,12787.0,366
1997,17754.0,365
1998,19320.0,365
1999,21772.0,365
2000,20441.0,366
2001,16600.0,365
2002,15962.0,365
2003,20483.0,365
2004,19140.0,366
2005,21629.0,365
2006,20108.0,365
2007,23733.0,365
2008,20751.0,366
2009,18728.0,365
2010,14543.0,365
2011,22415.0,365
2012,21541.0,366
2013,20548.0,365
2014,20384.0,365
2015,24563.0,365
2016,21530.0,366
2017,26194.0,365
2018,20162.0,365
2019,18674.0,365
2020,24306.0,366
2021,16368.0,365
2022,21073.0,365
2023,19727.0,365
2024,12818.0,244
