DATE,PRCP,NROWS
1974,0.0,92
1975,0.0,365
1976,0.0,366
1977,0.0,365
1978,0.0,365
1979,0.0,365
1980,0.0,366
1981,0.0,365
1982,0.0,365
1983,0.0,365
1984,0.0,366
1985,0.0,365
1986,0.0,365
1987,0.0,365
1988,0.0,366
1989,0.0,365
1990,0.0,365
1991,0.0,365
1992,0.0,366
1993,0.0,309
1994,0.0,73
1995,0.0,68
1996,0.0,53
1997,0.0,61
1998,0.0,64
1999,0.0,61
2000,0.0,56
2001,0.0,80
2002,0.0,68
2003,0.0,42
2004,0.0,31
2005,0.0,46
2006,0.0,47
2007,0.0,59
2008,0.0,81
2009,0.0,125
2010,0.0,105
2011,1857.0,118
2012,7192.0,363
2013,6815.0,364
2014,6462.0,365
2015,5495.0,365
2016,5613.0,366
2017,6797.0,365
2018,5213.0,365
2019,6434.0,365
2020,7101.0,366
2021,5414.0,365
2022,5493.0,349
2023,8973.0,365
2024,4975.0,242
