DATE,PRCP,NROWS
1950,0.0,1
1951,7883.0,365
1952,7888.0,366
1953,5823.0,365
1954,8831.0,365
1955,6783.0,365
1956,8643.0,366
1957,8408.0,365
1958,8672.0,365
1959,4546.0,365
1960,9444.0,366
1961,9656.0,365
1962,6272.0,365
1963,6836.0,365
1964,6635.0,366
1965,10624.0,365
1966,11581.0,365
1967,8436.0,365
1968,8274.0,366
1969,6887.0,365
1970,8797.0,365
1971,5424.0,365
1972,7668.0,366
1973,6614.0,365
1974,8372.0,365
1975,5817.0,365
1976,5612.0,366
1977,7507.0,365
1978,6909.0,365
1979,7146.0,365
1980,7444.0,366
1981,7619.0,365
1982,6083.0,365
1983,8176.0,365
1984,8868.0,366
1985,7408.0,365
1986,7501.0,365
1987,9000.0,365
1988,8437.0,366
1989,6590.0,365
1990,8063.0,365
1991,6231.0,365
1992,7221.0,366
1993,9777.0,365
1994,8944.0,365
1995,7199.0,365
1996,6880.0,366
1997,6859.0,365
1998,10616.0,365
1999,8138.0,365
2000,8634.0,366
2001,8675.0,365
2002,9210.0,365
2003,7167.0,365
2004,8101.0,366
2005,7560.0,365
2006,7847.0,365
2007,9674.0,365
2008,7315.0,366
2009,7560.0,365
2010,8768.0,365
2011,7427.0,365
2012,7750.0,366
2013,7633.0,365
2014,8837.0,365
2015,10196.0,365
2016,8892.0,366
2017,8898.0,365
2018,6213.0,365
2019,7100.0,365
2020,6935.0,366
2021,7029.0,349
2022,6648.0,365
2023,11973.0,365
2024,7317.0,225
