DATE,PRCP,NROWS
1965,0.0,1
1966,150.0,365
1967,8043.0,365
1968,9770.0,366
1969,7350.0,365
1970,9369.0,365
1971,5862.0,365
1972,7131.0,366
1973,7937.0,365
1974,9888.0,365
1975,7311.0,365
1976,5903.0,366
1977,9005.0,365
1978,7346.0,365
1979,8750.0,365
1980,8220.0,366
1981,9631.0,365
1982,6653.0,365
1983,9942.0,365
1984,9574.0,366
1985,8102.0,365
1986,9079.0,365
1987,10005.0,365
1988,10616.0,366
1989,7746.0,365
1990,9545.0,365
1991,6996.0,365
1992,8940.0,366
1993,10714.0,365
1994,11409.0,365
1995,8787.0,365
1996,7552.0,366
1997,7610.0,365
1998,12516.0,365
1999,8714.0,365
2000,10526.0,366
2001,10758.0,365
2002,10230.0,365
2003,7340.0,365
2004,10033.0,366
2005,8367.0,365
2006,8266.0,365
2007,10835.0,365
2008,9365.0,366
2009,9499.0,365
2010,9516.0,365
2011,9327.0,365
2012,8881.0,366
2013,8329.0,365
2014,8222.0,365
2015,10286.0,365
2016,8429.0,366
2017,9598.0,365
2018,6640.0,365
2019,9486.0,365
2020,8044.0,366
2021,7792.0,349
2022,8134.0,365
2023,12653.0,365
2024,7003.0,225
