DATE,PRCP,NROWS
1971,1935.0,94
1972,7373.0,366
1973,6343.0,365
1974,8145.0,365
1975,5983.0,365
1976,6331.0,366
1977,8644.0,365
1978,7557.0,365
1979,8565.0,365
1980,6407.0,366
1981,7551.0,365
1982,9105.0,365
1983,8940.0,365
1984,9753.0,366
1985,7588.0,365
1986,8227.0,365
1987,8823.0,365
1988,11273.0,366
1989,6255.0,365
1990,9220.0,365
1991,6163.0,365
1992,7536.0,366
1993,6402.0,365
1994,8491.0,365
1995,7752.0,365
1996,6419.0,366
1997,7780.0,365
1998,8397.0,365
1999,8083.0,365
2000,12208.0,366
2001,9047.0,365
2002,8063.0,365
2003,8615.0,365
2004,8470.0,366
2005,6545.0,365
2006,9714.0,365
2007,7073.0,365
2008,9231.0,366
2009,9404.0,365
2010,6412.0,365
2011,9819.0,365
2012,8838.0,366
2013,8895.0,365
2014,9706.0,365
2015,9878.0,365
2016,6943.0,366
2017,9997.0,365
2018,7686.0,365
2019,10620.0,365
2020,11868.0,366
2021,7140.0,365
2022,7672.0,365
2023,9609.0,365
2024,3967.0,152
