DATE,PRCP,NROWS
1950,10.0,1
1951,7708.0,365
1952,7532.0,366
1953,5501.0,365
1954,8312.0,365
1955,6987.0,365
1956,8019.0,366
1957,8160.0,365
1958,8830.0,365
1959,4609.0,365
1960,9311.0,366
1961,9696.0,365
1962,6812.0,365
1963,6084.0,365
1964,6121.0,366
1965,9927.0,365
1966,10595.0,365
1967,7143.0,365
1968,7882.0,366
1969,5725.0,365
1970,7958.0,365
1971,5418.0,365
1972,6357.0,366
1973,6017.0,365
1974,8061.0,365
1975,6297.0,365
1976,4366.0,366
1977,7240.0,365
1978,5685.0,365
1979,5884.0,365
1980,6441.0,366
1981,7387.0,365
1982,5391.0,365
1983,6773.0,365
1984,6590.0,366
1985,6602.0,365
1986,7445.0,365
1987,7826.0,365
1988,7508.0,366
1989,6301.0,365
1990,6574.0,365
1991,5680.0,365
1992,7868.0,366
1993,9360.0,365
1994,8952.0,365
1995,6753.0,365
1996,6484.0,366
1997,6737.0,365
1998,10069.0,365
1999,7543.0,365
2000,9002.0,366
2001,8470.0,365
2002,9338.0,365
2003,6673.0,365
2004,8313.0,366
2005,7317.0,365
2006,6560.0,365
2007,9133.0,365
2008,7234.0,366
2009,7762.0,365
2010,8120.0,365
2011,7988.0,365
2012,8333.0,366
2013,7625.0,365
2014,8074.0,365
2015,8211.0,365
2016,8611.0,366
2017,8049.0,365
2018,5462.0,365
2019,6744.0,365
2020,6698.0,366
2021,7171.0,338
2022,6412.0,365
2023,11845.0,365
2024,6621.0,225
