DATE,PRCP,NROWS
1912,6812.0,335
1913,6196.0,365
1914,4202.0,365
1915,7841.0,365
1916,9861.0,366
1917,11538.0,365
1918,7213.0,365
1919,5345.0,365
1920,7630.0,366
1921,9129.0,365
1922,5493.0,365
1923,7069.0,334
1924,8487.0,305
1925,6481.0,365
1926,6244.0,243
1927,4521.0,334
1928,6904.0,366
1929,5466.0,365
1930,6823.0,365
1931,9081.0,335
1932,6993.0,366
1933,6762.0,365
1934,9905.0,365
1935,8157.0,365
1936,6521.0,335
1937,4942.0,365
1938,3807.0,365
1939,10033.0,365
1940,3520.0,366
1941,5443.0,365
1942,7386.0,365
1943,5671.0,365
1944,3882.0,366
1945,5976.0,365
1946,8270.0,365
1947,9067.0,365
1948,6293.0,366
1949,7651.0,365
1950,9494.0,365
1951,9277.0,365
1952,11335.0,366
1953,7374.0,365
1954,7674.0,364
1955,9843.0,364
1956,11817.0,366
1957,6160.0,365
1958,8546.0,365
1959,5971.0,365
1960,9246.0,366
1961,6166.0,365
1962,7620.0,365
1963,7971.0,365
1964,9098.0,366
1965,2129.0,365
1966,7491.0,355
1967,3548.0,365
1968,7766.0,366
1969,8871.0,365
1970,9298.0,365
1971,8418.0,364
1972,5460.0,364
1973,11941.0,365
1974,13068.0,364
1975,8742.0,363
1976,6204.0,365
1977,5576.0,363
1978,8080.0,362
1979,6714.0,363
1980,6706.0,366
1981,9086.0,365
1982,3824.0,365
1983,9996.0,365
1984,8520.0,366
1985,7934.0,365
1986,8486.0,363
1987,5562.0,365
1988,7420.0,364
1989,9736.0,365
1990,9204.0,365
1991,7842.0,362
1992,10742.0,365
1993,6440.0,243
1994,3592.0,248
1995,9243.0,365
1996,8156.0,366
1997,5252.0,365
1998,5029.0,360
1999,7519.0,362
2000,6858.0,358
2001,5003.0,349
2002,3910.0,355
2003,886.0,149
2004,2627.0,120
2005,8793.0,363
2006,2734.0,362
2007,6423.0,359
2008,5791.0,366
2009,6112.0,334
2010,9042.0,276
2011,9934.0,334
2012,7184.0,305
2013,7436.0,365
2014,6860.0,334
2015,5976.0,311
2016,8282.0,279
2017,8306.0,365
2018,5106.0,290
2019,4650.0,347
2020,8556.0,305
2021,10175.0,337
2022,11343.0,335
2023,6122.0,273
