DATE,PRCP,NROWS
1982,1399.0,61
1983,5535.0,365
1984,14309.0,366
1985,9129.0,365
1986,5020.0,365
1987,2524.0,59
1993,2943.0,58
1994,9087.0,362
1995,8304.0,242
1996,8995.0,183
1997,11470.0,365
1998,7351.0,143
1999,8833.0,204
2000,7403.0,192
2001,5692.0,194
2002,6027.0,142
2003,11557.0,138
2004,13749.0,363
2005,7337.0,358
2006,4849.0,104
2007,6951.0,345
2008,9334.0,354
2009,10092.0,364
2010,13942.0,365
2011,10864.0,165
2012,1693.0,120
2013,8289.0,364
2014,8064.0,212
2015,7961.0,336
2016,2128.0,217
2017,2604.0,291
2018,4055.0,320
2019,3262.0,139
2020,7913.0,302
2021,822.0,15
