DATE,PRCP,NROWS
1750,1841.0,120
1966,1380.0,61
1967,3567.0,365
1968,5535.0,335
1969,7062.0,365
1970,8555.0,365
1972,3673.0,306
1973,9939.0,365
1974,9297.0,365
1975,8698.0,361
1976,6865.0,366
1977,4960.0,360
1978,8843.0,365
1979,5374.0,365
1980,6097.0,361
1981,7999.0,365
1982,3438.0,365
1983,8168.0,361
1984,7973.0,366
1985,6822.0,365
1986,6036.0,361
1987,4294.0,351
1988,7150.0,363
1989,8694.0,364
1990,8151.0,360
1991,7141.0,362
1992,10367.0,366
1993,9865.0,364
1994,6228.0,361
1995,10900.0,365
1996,8852.0,366
1997,5970.0,365
1998,6124.0,357
1999,5492.0,352
2000,5638.0,350
2001,5050.0,349
2002,4324.0,354
2003,5556.0,356
2004,4059.0,348
2005,4875.0,339
2006,1324.0,338
2007,4953.0,317
2008,4755.0,361
2009,5984.0,363
2010,3462.0,181
2015,4242.0,272
2016,9678.0,366
2017,6885.0,365
2018,5856.0,365
2019,5776.0,365
2020,6839.0,337
2021,10437.0,365
2022,10583.0,365
2023,6550.0,362
