DATE,PRCP,NROWS
1750,2241.0,119
1972,3861.0,275
1973,6705.0,365
1974,7814.0,365
1975,5587.0,365
1976,5656.0,366
1977,5173.0,334
1978,5698.0,365
1979,4192.0,365
1980,5950.0,366
1981,6270.0,365
1982,5320.0,305
1983,7499.0,334
1984,5866.0,335
1985,3712.0,273
1986,1784.0,151
1987,4423.0,363
1988,7231.0,364
1989,6065.0,363
1990,6058.0,365
1991,6116.0,365
1992,7182.0,366
1993,5788.0,363
1994,4438.0,365
1995,5480.0,362
1996,7536.0,366
1997,4763.0,365
1998,6955.0,365
1999,6306.0,364
2000,5962.0,365
2001,4480.0,365
2002,6126.0,365
2003,5966.0,365
2004,6096.0,365
2005,6604.0,365
2006,4352.0,365
2007,6786.0,365
2008,6308.0,366
2009,5552.0,365
2010,4020.0,364
2011,7858.0,365
2012,5810.0,366
2013,6197.0,365
2014,5280.0,365
2015,3786.0,360
2016,6762.0,366
2017,5626.0,365
2018,6094.0,365
2019,3964.0,365
2020,5054.0,366
2021,8135.0,355
2022,5521.0,362
2023,3963.0,357
