DATE,PRCP,NROWS
1750,2106.0,116
1973,8174.0,365
1974,7308.0,365
1975,10296.0,365
1976,9404.0,366
1977,7579.0,365
1978,10080.0,365
1979,6000.0,365
1980,6689.0,366
1981,6684.0,361
1982,6941.0,364
1983,8330.0,349
1984,9516.0,362
1985,8818.0,364
1986,6482.0,362
1987,7938.0,359
1988,7902.0,348
1989,7999.0,349
1990,6790.0,350
1991,6190.0,332
1992,6678.0,351
1993,4898.0,332
1994,6058.0,365
1995,6430.0,363
1996,11037.0,360
1997,7645.0,365
1998,6995.0,344
1999,7922.0,360
2000,5027.0,365
2001,7957.0,362
2002,4890.0,363
2003,6405.0,363
2004,8055.0,365
2005,5066.0,351
2006,4472.0,327
2007,5408.0,330
2008,6351.0,326
2009,5115.0,365
2010,6872.0,243
2011,8820.0,365
2012,6935.0,305
2013,8552.0,361
2014,7515.0,344
2015,7611.0,348
2016,8223.0,362
2017,8864.0,365
2018,5380.0,363
2019,2699.0,365
2020,7279.0,365
2021,13359.0,365
2022,10722.0,365
2023,7057.0,362
