DATE,PRCP,NROWS
1750,2884.0,120
1920,8146.0,366
1921,8897.0,365
1922,4538.0,365
1923,4655.0,365
1924,7941.0,366
1925,4944.0,365
1926,7877.0,365
1927,5257.0,365
1928,6193.0,366
1929,5678.0,365
1930,7544.0,365
1931,7559.0,365
1932,5553.0,366
1933,5765.0,365
1934,7259.0,365
1935,4958.0,365
1936,5680.0,366
1937,7043.0,365
1938,4449.0,365
1939,4071.0,365
1940,4374.0,366
1941,4699.0,365
1942,6501.0,365
1943,7040.0,364
1944,3268.0,366
1945,7033.0,365
1946,4306.0,365
1947,6527.0,365
1948,6596.0,366
1949,8810.0,365
1950,12241.0,365
1951,6191.0,365
1952,7295.0,366
1953,5965.0,365
1954,8520.0,365
1955,9878.0,365
1956,8061.0,366
1957,3320.0,365
1958,7406.0,365
1959,6974.0,365
1960,6787.0,366
1961,7689.0,365
1962,4431.0,151
1972,3385.0,214
1973,7309.0,365
1974,5298.0,365
1975,5390.0,365
1976,6858.0,366
1977,5802.0,335
1978,8676.0,365
1979,4006.0,361
1980,3200.0,366
1981,6682.0,365
1982,4034.0,365
1983,6372.0,365
1984,7134.0,364
1985,5570.0,365
1986,5007.0,365
1987,6431.0,365
1988,7895.0,366
1989,8348.0,365
1990,8610.0,365
1991,5018.0,365
1992,6758.0,336
1993,6686.0,365
1994,5248.0,365
1995,5797.0,365
1996,5802.0,366
1997,5936.0,365
1998,6630.0,356
1999,6502.0,358
2000,7686.0,365
2001,6127.0,362
2002,3870.0,359
2003,5938.0,362
2004,5220.0,343
2005,4524.0,360
2006,2704.0,296
2007,7900.0,359
2008,5466.0,330
2009,6077.0,365
2010,1136.0,61
2011,2402.0,61
2012,1334.0,122
2013,1372.0,152
2014,4046.0,243
2015,5868.0,306
2016,4618.0,304
2017,3276.0,334
2018,4126.0,365
2019,3154.0,365
2020,7106.0,305
2021,7826.0,365
2022,9458.0,365
2023,4074.0,364
