DATE,PRCP,NROWS
1969,2464.0,329
1970,3012.0,361
1971,3220.0,364
1972,2698.0,361
1973,5634.0,365
1974,6398.0,365
1975,3930.0,365
1976,2868.0,366
1977,2420.0,365
1978,3269.0,365
1979,3766.0,365
1980,2740.0,366
1981,3688.0,364
1982,1109.0,365
1983,3613.0,365
1984,3308.0,366
1985,2816.0,363
1986,3816.0,365
1987,3331.0,365
1988,2929.0,366
1989,5710.0,365
1990,3917.0,365
1991,2449.0,365
1992,6039.0,366
1993,3594.0,365
1994,1745.0,365
1995,3954.0,365
1996,3026.0,366
1997,2808.0,365
1998,3198.0,364
1999,2420.0,362
2000,3783.0,366
2001,2914.0,365
2002,796.0,358
2003,2584.0,334
2004,2544.0,365
2005,2826.0,365
2006,1878.0,365
2007,2884.0,364
2008,2450.0,364
2009,2182.0,304
2010,1112.0,177
2011,1515.0,90
2013,1090.0,91
2014,568.0,92
2015,1741.0,122
2016,96.0,61
2017,442.0,61
2020,2468.0,335
2021,502.0,151
