DATE,PRCP,NROWS,MULT
2000,6408.0,365,1.0
2001,5670.0,364,0.8848314606741573
2002,4017.0,365,0.7084656084656085
2003,5732.0,360,1.4269355240229027
2004,7949.0,366,1.3867759944173064
2005,6922.0,363,0.8708013586614669
2006,2827.0,365,0.4084079745738226
2007,5310.0,360,1.87831623629289
2008,5982.0,360,1.1265536723163843
2009,6421.0,365,1.073386827148111
2010,13879.0,356,2.1615013237813425
2011,4804.0,360,0.3461344477267815
2012,5123.0,213,1.0664029975020817
2013,1134.0,91,0.22135467499512004
2014,4411.0,302,3.8897707231040566
2015,3886.0,233,0.8809793697574246
2016,2913.0,154,0.7496139989706639
2017,4275.0,224,1.4675592173017509
2018,6896.0,340,1.6130994152046783
2019,2283.0,281,0.3310614849187935
2020,5233.0,366,2.2921594393342093
2021,8708.0,364,1.6640550353525703
2022,7741.0,363,0.8889526871841984
2023,3013.0,332,0.38922619816561166
