Interannual variation of monthly mean sea level and the 5-month centered average.
The values are in meters.  The average seasonal cycle and the relative sea level trend have been removed.
Column values are the Year; Month; Interannual Variation; and the 5-month centered average of the Interannual Variation.
Product of NOAAs National Ocean Service / Center for Operational Oceanographic Products and Services (CO-OPS)

Year, Month, Interannual_Variation, Five_Month_Average
1973,1,0.045,
1973,2,0.014,
1980,2,0.056,0.017,
1980,3,-0.028,0.000,
1980,4,-0.006,-0.001,
1980,5,-0.021,-0.020,
1980,6,-0.006,-0.019,
1980,7,-0.041,-0.020,
1980,8,-0.024,-0.025,
1980,9,-0.010,-0.030,
1980,10,-0.044,-0.017,
1980,11,-0.032,-0.010,
1980,12,0.024,-0.009,
1981,1,0.011,-0.005,
1981,2,-0.005,-0.002,
1981,3,-0.022,-0.007,
1981,4,-0.018,-0.012,
1981,5,-0.002,-0.016,
1981,6,-0.012,-0.016,
1981,7,-0.029,-0.014,
1981,8,-0.018,-0.003,
1981,9,-0.010,0.017,
1981,10,0.053,0.036,
1981,11,0.090,0.028,
1981,12,0.064,0.033,
1982,1,-0.056,0.037,
1982,2,0.014,0.035,
1982,3,0.072,0.011,
1982,4,0.079,0.030,
1982,5,-0.054,0.032,
1982,6,0.040,0.025,
1982,7,0.023,0.022,
1982,8,0.037,0.054,
1982,9,0.063,0.075,
1982,10,0.108,0.100,
1982,11,0.142,0.136,
1982,12,0.149,0.180,
1983,1,0.221,0.204,
1983,2,0.282,0.190,
1983,3,0.225,0.167,
1983,4,0.073,0.137,
1983,5,0.034,0.098,
1983,6,0.070,0.073,
1983,7,0.090,0.071,
1983,8,0.095,0.070,
1983,9,0.066,0.103,
1983,10,0.029,0.077,
1983,11,0.236,0.032,
1983,12,-0.040,0.027,
1984,1,-0.129,0.027,
1984,2,0.041,-0.019,
1984,3,0.029,-0.015,
1984,4,0.006,0.012,
1984,5,-0.024,0.006,
1984,6,0.006,0.007,
1984,7,0.013,0.017,
1984,8,0.034,0.034,
1984,9,0.057,0.065,
1984,10,0.059,0.058,
1984,11,0.163,0.027,
1984,12,-0.025,-0.012,
1985,1,-0.117,-0.053,
1985,2,-0.141,-0.095,
1985,3,-0.144,-0.097,
1985,4,-0.049,-0.073,
1985,5,-0.033,-0.045,
1985,6,-0.000,-0.022,
1985,7,0.001,-0.012,
1985,8,-0.030,-0.005,
1985,9,0.002,-0.027,
1985,10,0.004,-0.055,
1985,11,-0.111,-0.035,
1985,12,-0.140,-0.021,
1986,1,0.072,-0.018,
1986,2,0.069,-0.006,
1986,3,0.020,0.024,
1986,4,-0.049,0.015,
1986,5,0.007,0.004,
1986,6,0.027,0.002,
1986,7,0.013,0.019,
1986,8,0.013,0.012,
1986,9,0.033,-0.003,
1986,10,-0.026,-0.005,
1986,11,-0.047,-0.008,
1986,12,0.003,-0.009,
1987,1,-0.004,0.009,
1987,2,0.029,0.013,
1987,3,0.066,0.024,
1987,4,-0.031,0.023,
1987,5,0.059,0.029,
1987,6,-0.006,0.016,
1987,7,0.056,0.019,
1987,8,0.000,-0.003,
1987,9,-0.016,-0.007,
1987,10,-0.047,-0.017,
1987,11,-0.029,-0.024,
1987,12,0.009,-0.053,
1988,1,-0.038,-0.066,
1988,2,-0.160,-0.061,
1988,3,-0.111,-0.059,
1988,4,-0.006,-0.052,
1988,5,0.019,-0.024,
1988,6,-0.004,-0.006,
1988,7,-0.017,-0.014,
1988,8,-0.021,-0.029,
1988,9,-0.046,-0.016,
1988,10,-0.057,-0.041,
1988,11,0.058,-0.065,
1988,12,-0.137,-0.098,
1989,1,-0.144,-0.080,
1989,2,-0.209,-0.093,
1989,3,0.032,-0.064,
1989,4,-0.006,-0.032,
1989,5,0.007,0.010,
1989,6,0.014,-0.001,
1989,7,0.001,-0.000,
1989,8,-0.021,-0.005,
1989,9,-0.004,-0.021,
1989,10,-0.014,-0.044,
1989,11,-0.067,-0.047,
1989,12,-0.116,-0.052,
1990,1,-0.035,-0.066,
1990,2,-0.029,-0.059,
1990,3,-0.083,-0.034,
1990,4,-0.031,-0.017,
1990,5,0.007,-0.005,
1990,6,0.051,0.020,
1990,7,0.032,0.032,
1990,8,0.040,0.034,
1990,9,0.030,0.031,
1990,10,0.014,0.009,
1990,11,0.040,-0.021,
1990,12,-0.079,-0.015,
1991,1,-0.111,-0.012,
1991,2,0.059,-0.022,
1991,3,0.032,-0.007,
1991,4,-0.009,0.014,
1991,5,-0.008,0.000,
1991,6,-0.007,0.008,
1991,7,-0.008,0.009,
1991,8,0.070,0.006,
1991,9,-0.004,0.004,
1991,10,-0.023,0.003,
1991,11,-0.018,0.009,
1991,12,-0.009,0.051,
1992,1,0.097,0.071,
1992,2,0.206,0.104,
1992,3,0.081,0.116,
1992,4,0.146,0.102,
1992,5,0.049,0.072,
1992,6,0.026,0.058,
1992,7,0.056,0.031,
1992,8,0.010,0.032,
1992,9,0.014,0.021,
1992,10,0.053,0.008,
1992,11,-0.030,0.008,
1992,12,-0.009,0.005,
1993,1,0.011,-0.004,
1993,2,0.001,0.020,
1993,3,0.008,0.049,
1993,4,0.091,0.061,
1993,5,0.132,0.064,
1993,6,0.072,0.058,
1993,7,0.016,0.037,
1993,8,-0.021,0.006,
1993,9,-0.016,-0.041,
1993,10,-0.023,-0.047,
1993,11,-0.164,-0.051,
1993,12,-0.012,-0.040,
1994,1,-0.038,-0.041,
1994,2,0.036,-0.011,
1994,3,-0.025,-0.009,
1994,4,-0.015,-0.003,
1994,5,-0.003,-0.014,
1994,6,-0.008,-0.013,
1994,7,-0.018,-0.013,
1994,8,-0.023,-0.012,
1994,9,-0.013,-0.007,
1994,10,0.003,0.016,
1994,11,0.014,0.052,
1994,12,0.100,0.058,
1995,1,0.156,0.082,
1995,2,0.017,0.077,
1995,3,0.123,0.054,
1995,4,-0.013,0.018,
1995,5,-0.015,0.018,
1995,6,-0.021,-0.009,
1995,7,0.013,-0.008,
1995,8,-0.012,-0.015,
1995,9,-0.006,-0.010,
1995,10,-0.049,0.004,
1995,11,0.003,0.005,
1995,12,0.085,0.022,
1996,1,-0.008,0.015,
1996,2,0.077,0.027,
1996,3,-0.082,0.009,
1996,4,0.065,-0.003,
1996,5,-0.006,-0.021,
1996,6,-0.067,-0.011,
1996,7,-0.016,-0.030,
1996,8,-0.033,-0.030,
1996,9,-0.030,-0.030,
1996,10,-0.003,-0.019,
1996,11,-0.070,-0.007,
1996,12,0.041,-0.021,
1997,1,0.029,-0.021,
1997,2,-0.100,-0.012,
1997,3,-0.003,-0.006,
1997,4,-0.027,0.011,
1997,5,0.070,0.045,
1997,6,0.113,0.066,
1997,7,0.069,0.097,
1997,8,0.106,0.117,
1997,9,0.126,0.136,
1997,10,0.172,0.145,
1997,11,0.205,0.177,
1997,12,0.116,0.214,
1998,1,0.267,0.188,
1998,2,0.310,0.147,
1998,3,0.041,0.137,
1998,4,0.001,0.091,
1998,5,0.068,0.030,
1998,6,0.035,0.015,
1998,7,0.004,0.010,
1998,8,-0.036,-0.012,
1998,9,-0.022,0.003,
1998,10,-0.041,-0.009,
1998,11,0.111,-0.008,
1998,12,-0.057,0.032,
1999,1,-0.033,0.058,
1999,2,0.179,0.021,
1999,3,0.092,0.025,
1999,4,-0.074,0.030,
1999,5,-0.039,-0.005,
1999,6,-0.009,-0.023,
1999,7,0.002,-0.016,
1999,8,0.006,-0.024,
1999,9,-0.039,-0.013,
1999,10,-0.079,-0.027,
1999,11,0.047,-0.033,
1999,12,-0.071,-0.009,
2000,1,-0.022,-0.004,
2000,2,0.080,-0.021,
2000,3,-0.056,-0.003,
2000,4,-0.034,0.003,
2000,5,0.017,-0.016,
2000,6,0.006,-0.012,
2000,7,-0.012,-0.011,
2000,8,-0.036,-0.015,
2000,9,-0.030,-0.041,
2000,10,-0.001,-0.063,
2000,11,-0.128,-0.072,
2000,12,-0.119,-0.090,
2001,1,-0.081,-0.107,
2001,2,-0.121,-0.094,
2001,3,-0.088,-0.084,
2001,4,-0.062,-0.080,
2001,5,-0.068,-0.066,
2001,6,-0.062,-0.052,
2001,7,-0.049,-0.045,
2001,8,-0.020,-0.041,
2001,9,-0.028,-0.019,
2001,10,-0.047,-0.003,
2001,11,0.047,-0.001,
2001,12,0.034,-0.009,
2002,1,-0.009,-0.016,
2002,2,-0.068,-0.038,
2002,3,-0.082,-0.057,
2002,4,-0.066,-0.062,
2002,5,-0.061,-0.048,
2002,6,-0.032,-0.036,
2002,7,0.000,-0.023,
2002,8,-0.024,-0.029,
2002,9,0.001,-0.021,
2002,10,-0.092,0.013,
2002,11,0.010,0.026,
2002,12,0.171,0.013,
2003,1,0.042,0.039,
2003,2,-0.067,0.057,
2003,3,0.039,0.021,
2003,4,0.102,0.010,
2003,5,-0.009,0.020,
2003,6,-0.016,0.019,
2003,7,-0.015,-0.003,
2003,8,0.033,0.012,
2003,9,-0.010,0.014,
2003,10,0.068,0.041,
2003,11,-0.004,0.046,
2003,12,0.116,0.056,
2004,1,0.059,0.035,
2004,2,0.043,0.032,
2004,3,-0.040,0.015,
2004,4,-0.019,0.005,
2004,5,0.030,0.002,
2004,6,0.010,0.015,
2004,7,0.031,0.029,
2004,8,0.023,0.035,
2004,9,0.051,0.018,
2004,10,0.059,0.009,
2004,11,-0.073,0.015,
2004,12,-0.016,-0.003,
2005,1,0.057,-0.003,
2005,2,-0.039,0.028,
2005,3,0.057,0.054,
2005,4,0.080,0.049,
2005,5,0.114,0.061,
2005,6,0.035,0.050,
2005,7,0.021,0.025,
2005,8,-0.001,0.009,
2005,9,-0.043,-0.007,
2005,10,0.031,-0.010,
2005,11,-0.042,0.015,
2005,12,0.006,0.008,
2006,1,0.122,0.024,
2006,2,-0.074,0.055,
2006,3,0.109,0.055,
2006,4,0.115,0.033,
2006,5,0.006,0.050,
2006,6,0.007,0.025,
2006,7,0.012,-0.006,
2006,8,-0.014,-0.023,
2006,9,-0.040,-0.006,
2006,10,-0.078,-0.009,
2006,11,0.090,-0.032,
2006,12,-0.003,-0.024,
2007,1,-0.127,-0.026,
2007,2,-0.001,-0.052,
2007,3,-0.089,-0.064,
2007,4,-0.039,-0.045,
2007,5,-0.063,-0.045,
2007,6,-0.035,-0.029,
2007,7,0.001,-0.030,
2007,8,-0.010,-0.018,
2007,9,-0.045,-0.034,
2007,10,-0.002,-0.036,
2007,11,-0.115,-0.031,
2007,12,-0.007,-0.032,
2008,1,0.016,-0.057,
2008,2,-0.052,-0.052,
2008,3,-0.125,-0.063,
2008,4,-0.092,-0.076,
2008,5,-0.060,-0.066,
2008,6,-0.053,-0.034,
2008,7,-0.001,-0.024,
2008,8,0.036,-0.029,
2008,9,-0.043,-0.026,
2008,10,-0.082,-0.044,
2008,11,-0.041,-0.083,
2008,12,-0.088,-0.088,
2009,1,-0.160,-0.081,
2009,2,-0.069,-0.095,
2009,3,-0.047,-0.083,
2009,4,-0.111,-0.047,
2009,5,-0.029,-0.040,
2009,6,0.018,-0.033,
2009,7,-0.029,-0.012,
2009,8,-0.014,-0.004,
2009,9,-0.005,0.005,
2009,10,0.012,0.003,
2009,11,0.062,0.047,
2009,12,-0.040,0.069,
2010,1,0.206,0.073,
2010,2,0.104,0.082,
2010,3,0.034,0.090,
2010,4,0.107,0.043,
2010,5,-0.000,0.012,
2010,6,-0.030,-0.002,
2010,7,-0.053,-0.028,
2010,8,-0.034,-0.031,
2010,9,-0.024,-0.031,
2010,10,-0.012,0.006,
2010,11,-0.034,-0.001,
2010,12,0.134,-0.007,
2011,1,-0.067,0.026,
2011,2,-0.054,0.039,
2011,3,0.149,0.016,
2011,4,0.035,0.033,
2011,5,0.019,0.044,
2011,6,0.014,0.009,
2011,7,0.002,0.000,
2011,8,-0.025,-0.005,
2011,9,-0.008,-0.009,
2011,10,-0.010,-0.049,
2011,11,-0.006,-0.048,
2011,12,-0.195,-0.059,
2012,1,-0.020,-0.039,
2012,2,-0.063,-0.018,
2012,3,0.088,0.018,
2012,4,0.102,0.025,
2012,5,-0.018,0.038,
2012,6,0.014,0.020,
2012,7,0.004,-0.009,
2012,8,-0.001,-0.002,
2012,9,-0.045,0.009,
2012,10,0.019,0.039,
2012,11,0.067,0.014,
2012,12,0.153,-0.007,
2013,1,-0.125,-0.031,
2013,2,-0.151,-0.055,
2013,3,-0.100,-0.093,
2013,4,-0.055,-0.070,
2013,5,-0.036,-0.043,
2013,6,-0.006,-0.024,
2013,7,-0.020,0.002,
2013,8,-0.003,-0.001,
2013,9,0.075,-0.019,
2013,10,-0.052,-0.057,
2013,11,-0.097,-0.081,
2013,12,-0.209,-0.101,
2014,1,-0.121,-0.089,
2014,2,-0.029,-0.060,
2014,3,0.011,-0.006,
2014,4,0.046,0.018,
2014,5,0.062,0.029,
2014,6,-0.001,0.029,
2014,7,0.027,0.031,
2014,8,0.010,0.051,
2014,9,0.059,0.055,
2014,10,0.159,0.080,
2014,11,0.021,0.072,
2014,12,0.151,0.066,
2015,1,-0.033,0.030,
2015,2,0.032,0.027,
2015,3,-0.020,0.003,
2015,4,0.005,0.016,
2015,5,0.033,0.023,
2015,6,0.028,0.036,
2015,7,0.071,0.048,
2015,8,0.042,0.062,
2015,9,0.066,0.056,
2015,10,0.101,0.083,
2015,11,0.000,0.103,
2015,12,0.207,0.100,
2016,1,0.138,0.118,
2016,2,0.055,0.118,
2016,3,0.187,0.075,
2016,4,0.003,0.047,
2016,5,-0.007,0.030,
2016,6,-0.005,-0.010,
2016,7,-0.029,-0.016,
2016,8,-0.010,0.018,
2016,9,-0.031,0.057,
2016,10,0.165,0.053,
2016,11,0.192,0.062,
2016,12,-0.052,0.095,
2017,1,0.034,0.080,
2017,2,0.137,0.069,
2017,3,0.088,0.085,
2017,4,0.135,0.088,
2017,5,0.033,0.058,
2017,6,0.045,0.045,
2017,7,-0.011,0.023,
2017,8,0.025,0.008,
2017,9,0.024,0.021,
2017,10,-0.041,-0.001,
2017,11,0.106,0.008,
2017,12,-0.122,-0.017,
2018,1,0.071,-0.004,
2018,2,-0.098,-0.017,
2018,3,0.022,0.012,
2018,4,0.039,0.001,
2018,5,0.028,0.022,
2018,6,0.016,0.022,
2018,7,0.005,0.013,
2018,8,0.022,0.014,
2018,9,-0.004,0.007,
2018,10,0.030,0.022,
2018,11,-0.017,0.032,
2018,12,0.080,0.042,
2019,1,0.071,0.025,
2019,2,0.044,0.037,
2019,3,-0.052,0.032,
2019,4,0.042,0.010,
2019,5,0.054,-0.002,
2019,6,-0.039,0.004,
2019,7,-0.016,0.002,
2019,8,-0.019,-0.020,
2019,9,0.030,-0.032,
2019,10,-0.056,-0.020,
2019,11,-0.097,0.002,
2019,12,0.039,-0.023,
2020,1,0.091,-0.025,
2020,2,-0.095,-0.016,
2020,3,-0.065,-0.014,
2020,4,-0.053,-0.032,
2020,5,0.054,-0.014,
2020,6,-0.001,-0.004,
2020,7,-0.005,0.009,
2020,8,-0.016,-0.010,
2020,9,0.012,-0.014,
2020,10,-0.039,-0.024,
2020,11,-0.020,-0.014,
2020,12,-0.058,-0.027,
2021,1,0.037,-0.032,
2021,2,-0.054,-0.043,
2021,3,-0.067,-0.038,
2021,4,-0.071,-0.041,
2021,5,-0.037,-0.030,
2021,6,0.025,-0.016,
2021,7,-0.000,-0.010,
2021,8,0.004,0.001,
2021,9,-0.040,-0.007,
2021,10,0.015,-0.003,
2021,11,-0.015,-0.016,
2021,12,0.021,-0.055,
2022,1,-0.062,-0.083,
2022,2,-0.236,-0.091,
2022,3,-0.123,-0.100,
2022,4,-0.056,-0.086,
2022,5,-0.023,-0.043,
2022,6,0.007,-0.022,
2022,7,-0.019,-0.014,
2022,8,-0.018,-0.024,
2022,9,-0.018,-0.055,
2022,10,-0.072,-0.059,
2022,11,-0.146,-0.050,
2022,12,-0.041,-0.070,
2023,1,0.027,-0.064,
2023,2,-0.117,-0.029,
2023,3,-0.042,-0.016,
2023,4,0.027,-0.028,
2023,5,0.024,-0.012,
2023,6,-0.031,-0.010,
2023,7,-0.035,-0.028,
2023,8,-0.036,-0.041,
2023,9,-0.060,-0.056,
2023,10,-0.044,-0.050,
2023,11,-0.103,-0.045,
2023,12,-0.007,-0.028,
2024,1,-0.013,-0.022,
2024,2,0.025,-0.028,
2024,3,-0.010,-0.052,
2024,4,-0.135,-0.072,
2024,5,-0.129,-0.088,
2024,6,-0.113,-0.087,
2024,7,-0.051,-0.065,
2024,8,-0.009,-0.039,
2024,9,-0.021,-0.006,
2024,10,0.000,
2024,11,0.051,
