DATE,PRCP,NROWS,MULT
1950,14250.0,355,1.0
1951,10008.0,359,0.7023157894736842
1952,7882.0,358,0.7875699440447642
1953,7440.0,361,0.9439228622177113
1954,7037.0,355,0.9458333333333333
1955,10376.0,351,1.4744919710103737
1956,9812.0,354,0.9456437933693138
1957,4907.0,358,0.5001019160211986
1958,7802.0,358,1.5899735072345629
1959,11445.0,353,1.4669315560112792
1960,7164.0,357,0.6259501965923985
1961,8383.0,354,1.1701563372417645
1962,11286.0,352,1.3462960753906716
1963,13510.0,351,1.1970583023214603
1964,4015.0,357,0.29718726868985934
1965,4698.0,360,1.1701120797011209
1966,5545.0,354,1.180289484887186
1967,11291.0,360,2.036248872858431
1968,10033.0,365,0.8885838278274732
1969,10831.0,364,1.07953752616366
1970,8369.0,364,0.7726895023543533
1971,9298.0,364,1.1110048990321424
1972,9221.0,329,0.9917186491718649
1973,6598.0,243,0.7155406138162889
1974,9101.0,347,1.379357381024553
1975,5785.0,319,0.635644434677508
1976,8637.0,327,1.4929991356957648
1977,7294.0,318,0.8445061942804214
1978,8035.0,332,1.101590348231423
1979,4293.0,341,0.5342874922215308
1980,5773.0,352,1.3447472629862567
1981,7046.0,354,1.2205092672787112
1982,7356.0,355,1.0439965938120919
1983,7158.0,352,0.9730831973898858
1984,6647.0,310,0.9286113439508242
1985,11714.0,365,1.7622987814051452
1986,5356.0,350,0.45723066416254055
1987,6889.0,335,1.2862210604929052
1988,7918.0,318,1.149368558571636
1989,4926.0,286,0.6221267996968931
1990,7422.0,316,1.5066991473812423
1991,4497.0,304,0.6059013742926435
1992,5962.0,292,1.325772737380476
1993,3718.0,293,0.6236162361623616
1994,3082.0,309,0.8289402904787521
1995,4930.0,292,1.599610642439974
1996,5028.0,308,1.0198782961460446
1997,4060.0,297,0.807478122513922
1998,6367.0,327,1.5682266009852217
1999,8534.0,316,1.3403486728443537
2000,5702.0,325,0.668150925708929
2001,8166.0,340,1.4321290775166609
2002,6164.0,337,0.7548371295615969
2003,5671.0,331,0.9200194678780013
2004,7474.0,348,1.3179333450890496
2005,7171.0,332,0.9594594594594594
2006,4072.0,312,0.567842699762934
2007,7292.0,319,1.7907662082514735
2008,6082.0,327,0.8340647284695557
2009,7124.0,308,1.1713252219664585
2010,5532.0,308,0.776530039303762
2011,8078.0,303,1.460231381055676
2012,5006.0,298,0.6197078484773458
2013,2476.0,314,0.49460647223332
2014,3512.0,314,1.4184168012924072
2015,5902.0,310,1.680523917995444
2016,4670.0,317,0.7912572009488309
2017,4716.0,308,1.0098501070663812
2018,3380.0,221,0.7167090754877015
2019,906.0,155,0.26804733727810653
2020,11452.0,366,12.640176600441501
