DATE,PRCP,NROWS
1989,4869,275
1990,7305,335
1991,6092,335
1992,7999,366
1993,7161,365
1994,8820,365
1995,6854,334
1996,6082,366
1997,5751,365
1998,10375,365
1999,9015,365
2000,7907,366
2001,7321,365
2002,10545,365
2003,7064,365
2004,8528,366
2005,7807,365
2006,9383,365
2007,10188,365
2008,8989,335
2009,7884,365
2010,8526,365
2011,8465,365
2012,7509,336
2013,7026,365
2014,8135,365
2015,8680,365
2016,6679,366
2017,10759,365
2018,5562,365
2019,8342,365
2020,8386,366
2021,7230,304
2022,6291,365
2023,10228,336
2024,4002,159
