DATE,PRCP,NROWS
1945,7791,365
1946,7040,365
1947,5099,365
1948,6031,366
1949,4521,365
1950,7202,365
1951,5017,363
1952,6372,362
1953,4892,365
1954,6092,365
1955,4771,362
1956,4097,366
1957,6169,365
1958,6590,365
1959,4816,365
1960,6934,366
1961,5764,365
1962,5433,365
1963,3886,304
1971,3051,153
1972,463,92
1973,4933,365
1974,5923,365
1975,3973,365
1976,5269,366
1977,6635,365
1978,6314,365
1979,5992,365
1980,6330,366
1981,5694,365
1982,4301,365
1983,4857,365
1984,5698,366
1985,6946,365
1986,5209,365
1987,4517,365
1988,5795,366
1989,4302,365
1990,5174,365
1991,4286,365
1992,4197,366
1993,5760,365
1994,5001,365
1995,6142,365
1996,5052,366
1997,5449,365
1998,6828,365
1999,4883,365
2000,5969,366
2001,5609,365
2002,6303,365
2003,5719,365
2004,6391,366
2005,5162,365
2006,6359,365
2007,6857,365
2008,5650,366
2009,5134,365
2010,6802,365
2011,5619,365
2012,6355,366
2013,5388,365
2014,7025,365
2015,6359,365
2016,4164,366
2017,5798,365
2018,4957,365
2019,5667,365
2020,5479,366
2021,5608,365
2022,5259,365
2023,7286,365
2024,4832,244
