DATE,PRCP,NROWS
1960,585,104
1961,5670,365
1962,3681,365
1963,3405,365
1964,4751,366
1965,4899,365
1966,5481,365
1967,6188,365
1968,3442,366
1969,3974,365
1970,3894,365
1971,3466,365
1972,4510,366
1973,4237,365
1974,6736,365
1975,4269,365
1976,3536,366
1977,6104,365
1978,3902,365
1979,5483,365
1980,2997,366
1981,5786,365
1982,5219,365
1983,4622,365
1984,5443,366
1985,5885,365
1986,4898,365
1987,4970,365
1988,4332,366
1989,5433,365
1990,4846,365
1991,6149,365
1992,6287,366
1993,5426,365
1994,3950,365
1995,5727,365
1996,4521,366
1997,4248,365
1998,6413,365
1999,6384,365
2000,5412,366
2001,5352,365
2002,3942,365
2003,4660,365
2004,6457,366
2005,6456,365
2006,5702,365
2007,5918,365
2008,5841,366
2009,3760,365
2010,4499,365
2011,6907,365
2012,6258,366
2013,5198,365
2014,5515,365
2015,6159,365
2016,7788,366
2017,5846,365
2018,4700,365
2019,5747,365
2020,6687,366
2021,6364,365
2022,5997,365
