DATE,PRCP,NROWS
1945,8334,365
1946,7662,365
1947,6003,365
1948,6890,366
1949,6413,365
1950,6985,365
1951,5041,365
1952,6706,366
1953,5914,365
1954,7071,365
1955,5405,365
1956,4956,366
1957,6736,365
1958,6483,365
1959,4000,365
1960,6221,366
1961,6916,365
1962,6009,365
1963,5524,365
1964,4340,366
1965,6682,365
1966,6571,365
1967,6283,365
1968,6399,366
1969,6070,365
1970,6288,365
1971,4949,365
1972,5186,366
1973,5731,365
1974,6683,365
1975,5270,365
1976,4706,366
1977,7398,365
1978,6172,365
1979,6084,365
1980,6808,366
1981,6925,365
1982,5508,365
1983,6591,365
1984,7487,366
1985,7692,365
1986,6765,365
1987,6985,365
1988,9698,366
1989,5759,365
1990,7431,365
1991,6352,365
1992,6404,366
1993,7235,365
1994,7652,365
1995,7164,365
1996,5742,366
1997,6928,365
1998,7835,365
1999,7125,365
2000,8324,366
2001,7320,365
2002,6939,365
2003,6824,365
2004,9116,366
2005,6465,365
2006,7578,365
2007,8321,365
2008,8204,366
2009,6135,365
2010,8585,365
2011,7895,365
2012,7685,366
2013,5419,365
2014,7851,365
2015,7306,365
2016,5154,366
2017,7473,365
2018,4946,365
2019,8307,365
2020,5418,244
