DATE,PRCP,NROWS
1948,6627.0,366
1949,6899.0,365
1950,8487.0,365
1951,7077.0,365
1952,7227.0,366
1953,6865.0,365
1954,8813.0,365
1955,1184.0,90
1956,6412.0,366
1957,8223.0,365
1958,7002.0,365
1959,5365.0,365
1960,7229.0,366
1961,7547.0,365
1962,7385.0,365
1963,5838.0,365
1964,5645.0,366
1965,7783.0,365
1966,7537.0,365
1967,8310.0,365
1968,6895.0,366
1969,6278.0,365
1970,6445.0,365
1971,5731.0,365
1972,5733.0,366
1973,6135.0,365
1974,7415.0,365
1975,6700.0,365
1976,4994.0,366
1977,8217.0,365
1978,6581.0,365
1979,6614.0,365
1980,8134.0,366
1981,7098.0,365
1982,6664.0,365
1983,6936.0,365
1984,7519.0,366
1985,7821.0,365
1986,6167.0,365
1987,7335.0,365
1988,9611.0,366
1989,5504.0,365
1990,7555.0,365
1991,5988.0,365
1992,6365.0,366
1993,6923.0,365
1994,7477.0,365
1995,7809.0,365
1996,6122.0,366
1997,6311.0,365
1998,8849.0,365
1999,8279.0,365
2000,8348.0,366
2001,6909.0,365
2002,7842.0,365
2003,6815.0,365
2004,9350.0,366
2005,6549.0,365
2006,7998.0,365
2007,8119.0,365
2008,8535.0,366
2009,6590.0,365
2010,9442.0,365
2011,8023.0,365
2012,9157.0,366
2013,6188.0,365
2014,8398.0,365
2015,7452.0,365
2016,5249.0,366
2017,7808.0,365
2018,5742.0,365
2019,8187.0,365
2020,8856.0,366
2021,7039.0,365
2022,6455.0,365
2023,8835.0,365
2024,3615.0,183
