DATE,PRCP,NROWS
1961,6068.0,275
1962,9344.0,365
1963,8842.0,365
1964,7547.0,366
1965,8132.0,365
1966,9248.0,365
1967,9801.0,365
1968,8159.0,366
1969,7834.0,365
1970,9230.0,365
1971,8246.0,365
1972,7449.0,366
1973,8613.0,365
1974,9898.0,365
1975,6939.0,365
1976,6623.0,366
1977,10209.0,365
1978,7654.0,365
1979,8356.0,365
1980,11100.0,366
1981,10889.0,365
1982,8995.0,365
1983,9645.0,365
1984,9224.0,366
1985,10206.0,365
1986,7991.0,365
1987,8288.0,365
1988,9769.0,366
1989,7252.0,365
1990,8980.0,365
1991,9854.0,365
1992,8683.0,366
1993,9526.0,365
1994,10626.0,365
1995,7896.0,365
1996,6186.0,366
1997,7572.0,365
1998,11643.0,365
1999,9620.0,365
2000,9860.0,366
2001,8372.0,365
2002,9393.0,365
2003,7089.0,365
2004,9145.0,366
2005,7580.0,365
2006,9299.0,365
2007,11699.0,365
2008,9903.0,366
2009,7891.0,365
2010,7763.0,365
2011,9105.0,365
2012,8839.0,366
2013,6792.0,365
2014,9821.0,365
2015,10613.0,365
2016,7563.0,366
2017,11440.0,365
2018,5381.0,365
2019,9812.0,365
2020,8783.0,335
2021,9953.0,365
2022,7139.0,336
2023,11106.0,331
2024,2995.0,121
