DATE,PRCP,NROWS
1972,4202,214
1973,5934,365
1974,7187,365
1975,5237,365
1976,5194,366
1977,8188,365
1978,6226,365
1979,8505,365
1980,7763,366
1981,8450,365
1982,7812,365
1983,7611,365
1984,8658,366
1985,8615,365
1986,7881,365
1987,8747,365
1988,9345,366
1989,6510,365
1990,8737,365
1991,6709,365
1992,7167,366
1993,7696,365
1994,8386,365
1995,7749,365
1996,5694,366
1997,6621,365
1998,8987,365
1999,10651,365
2000,11511,366
2001,7527,365
2002,10130,365
2003,8245,365
2004,8891,366
2005,7100,365
2006,10368,365
2007,8903,365
2008,8650,366
2009,8923,365
2010,8250,365
2011,8363,365
2012,9738,366
2013,7130,365
2014,11256,365
2015,9414,365
2016,6948,366
2017,8320,365
2018,7303,365
2019,9800,365
2020,9699,366
2021,8141,365
2022,7119,365
2023,10600,365
2024,8092,244
