DATE,PRCP,NROWS
1959,1857,153
1960,8236,366
1961,5809,365
1962,5454,365
1963,4898,365
1964,5018,366
1965,5717,365
1966,5749,365
1967,7175,365
1968,5879,366
1969,4855,365
1970,4847,365
1971,4611,365
1972,4884,366
1973,5468,365
1974,6084,365
1975,3951,365
1976,4425,366
1977,7227,365
1978,4801,365
1979,7004,365
1980,6505,366
1981,5967,365
1982,5235,365
1983,6279,365
1984,6394,366
1985,6074,365
1986,5894,365
1987,5097,365
1988,5919,366
1989,4527,365
1990,6230,365
1991,5213,365
1992,6308,366
1993,5733,365
1994,4853,365
1995,4740,365
1996,6157,366
1997,6126,365
1998,6994,365
1999,5526,365
2000,6806,366
2001,5973,365
2002,6128,365
2003,5492,365
2004,5274,366
2005,5927,365
2006,6808,365
2007,5136,365
2008,6972,366
2009,6056,365
2010,5657,365
2011,5609,365
2012,7039,366
2013,4371,365
2014,5578,365
2015,6318,365
2016,4729,366
2017,5383,365
2018,4457,365
2019,7020,365
2020,5210,366
2021,6429,365
2022,4858,365
2023,7766,365
2024,3635,244
