DATE,PRCP,NROWS
1964,3275.0,233
1965,4953.0,365
1966,5359.0,365
1967,6854.0,365
1968,4864.0,366
1969,4460.0,365
1970,5093.0,365
1971,3945.0,365
1972,5082.0,366
1973,4349.0,365
1974,6391.0,365
1975,3548.0,365
1976,4493.0,366
1977,6373.0,365
1978,5347.0,365
1979,5464.0,365
1980,5412.0,366
1981,6601.0,365
1982,4282.0,365
1983,3999.0,274
1984,5871.0,366
1985,5732.0,365
1986,5764.0,365
1987,5759.0,365
1988,5433.0,366
1989,4060.0,365
1990,5568.0,365
1991,4255.0,334
1992,4901.0,366
1993,5625.0,365
1994,6022.0,365
1995,5836.0,365
1996,5476.0,366
1997,5084.0,365
1998,5791.0,365
1999,5400.0,365
2000,6724.0,366
2001,5723.0,365
2002,5045.0,365
2003,5241.0,365
2004,5023.0,366
2005,6183.0,365
2006,6329.0,365
2007,5436.0,365
2008,6135.0,366
2009,5317.0,365
2010,5568.0,334
2011,5361.0,365
2012,7091.0,366
2013,4538.0,365
2014,5387.0,365
2015,6302.0,365
2016,4427.0,366
2017,5729.0,365
2018,3298.0,365
2019,5438.0,365
2020,5187.0,366
2021,5058.0,365
2022,4876.0,365
2023,6906.0,365
2024,3203.0,244
