DATE,PRCP,TMAX,TMIN,NROWS,MULT
2000,953.0,354.89592760180994,215.03012048192767,362,1.0
2001,2450.0,350.7370517928287,206.91145833333331,365,2.570828961175236
2002,1126.0,344.1941391941392,206.41011235955057,361,0.4595918367346939
2003,2077.0,225.4186046511628,216.40540540540545,362,1.844582593250444
2004,1923.0,376.10869565217394,221.9918032786885,365,0.9258545979778526
2005,4335.0,339.3515151515152,203.9471153846154,364,2.2542901716068644
2006,2281.0,340.57605177993526,204.77386934673368,365,0.5261822376009228
2007,2012.0,340.03915662650604,203.30731707317076,364,0.8820692678649715
2008,999.0,339.6585365853659,220.85082872928177,361,0.49652087475149104
2009,1912.0,334.4690553745928,214.9748743718593,365,1.9139139139139139
2010,10240.0,349.9903225806452,216.9119170984456,359,5.355648535564853
2011,1480.0,331.7121212121212,203.70434782608692,364,0.14453125
2012,2236.0,340.10979228486644,204.0793650793651,365,1.5108108108108107
2013,1087.0,329.6898734177215,192.33333333333331,365,0.4861359570661896
2014,1996.0,333.1073825503356,203.65714285714284,364,1.8362465501379945
2015,1695.0,348.2826086956522,222.5303867403315,357,0.8491983967935872
2016,1552.0,342.92028985507244,204.7685185185185,363,0.9156342182890855
2017,741.0,357.7237354085603,206.15384615384616,360,0.47744845360824745
2018,3242.0,349.67432950191574,213.9209302325581,356,4.375168690958165
2019,3179.0,342.8544776119403,203.87939698492465,361,0.9805675508945095
2020,2208.0,349.8495575221239,208.62,366,0.6945580371185908
2021,721.0,366.6573705179283,205.5117370892019,348,0.32653985507246375
2022,1297.0,358.8308270676692,207.46376811594203,363,1.7988904299583912
2023,2500.0,349.65201465201466,207.43096234309624,355,1.9275250578257517
