DATE,PRCP,NROWS
1965,3629,365
1966,4818,365
1967,5307,365
1968,4187,366
1969,4583,365
1970,3921,365
1971,2954,365
1972,4287,366
1973,4687,365
1974,6259,365
1975,4360,334
1976,3033,335
1977,5589,365
1978,4202,365
1979,5819,365
1980,5237,366
1981,6335,365
1982,5375,365
1983,6184,365
1984,7194,366
1985,5071,365
1986,7011,365
1987,6207,365
1988,8100,366
1989,6128,365
1990,6798,365
1991,6310,365
1992,6663,366
1993,5594,365
1994,6133,365
1995,6797,365
1996,5922,366
1997,7171,365
1998,7029,365
1999,7261,365
2000,7641,366
2001,6307,365
2002,5184,365
2003,5525,365
2004,6493,366
2005,6155,365
2006,6180,365
2007,6029,365
2008,7815,366
2009,4700,365
2010,5393,365
2011,7128,365
2012,7258,366
2013,5665,365
2014,5961,365
2015,6303,365
2016,4888,366
2017,6915,365
2018,5057,365
2019,6859,365
2020,7401,366
2021,6631,365
2022,6311,364
2023,8384,365
2024,4175,244
