DATE,PRCP,NROWS
1966,2340,153
1967,7492,365
1968,6878,366
1969,5346,365
1970,5933,365
1971,6914,365
1972,4944,366
1973,6136,365
1974,8137,365
1975,5993,365
1976,5625,366
1977,5728,365
1978,4933,365
1979,6345,365
1980,5152,366
1981,7561,365
1982,6495,365
1983,8108,365
1984,6019,366
1985,5668,365
1986,7031,365
1987,6451,365
1988,7670,366
1989,6439,365
1990,6311,365
1991,8625,365
1992,9362,366
1993,7247,365
1994,7406,365
1995,7415,365
1996,7598,366
1997,7309,365
1998,9142,365
1999,6877,365
2000,8454,366
2001,6945,365
2002,6548,365
2003,7641,365
2004,9586,366
2005,7721,365
2006,8459,365
2007,9109,365
2008,9691,366
2009,6152,365
2010,7063,365
2011,7900,365
2012,9571,366
2013,8772,359
2014,7125,362
2015,9827,365
2016,8148,366
2017,8663,365
2018,6968,365
2019,8132,365
2020,9481,366
2021,8123,365
2022,8343,365
2023,10330,365
2024,5706,244
