DATE,PRCP,NROWS
1965,5299,365
1966,5183,365
1967,6465,365
1968,5909,366
1969,5023,365
1970,5850,365
1971,5016,365
1972,6336,366
1973,5411,365
1974,7929,365
1975,5733,365
1976,4484,366
1977,6918,365
1978,4647,365
1979,5760,365
1980,5080,366
1981,8836,365
1982,6231,365
1983,6012,365
1984,6966,366
1985,5183,365
1986,6151,365
1987,5637,365
1988,7410,366
1989,5578,365
1990,6445,365
1991,6578,365
1992,7331,366
1993,5820,365
1994,6458,365
1995,6637,365
1996,5775,366
1997,6904,365
1998,6557,365
1999,6792,365
2000,7298,366
2001,6578,365
2002,5390,365
2003,5730,365
2004,6703,366
2005,5554,365
2006,6666,365
2007,6392,365
2008,7469,366
2009,5098,365
2010,6730,365
2011,6809,365
2012,7196,366
2013,5266,365
2014,4899,365
2015,5785,365
2016,5454,366
2017,6974,365
2018,4815,365
2019,6223,365
2020,5721,366
2021,7110,365
2022,6405,364
2023,7643,364
2024,4979,244
