DATE,PRCP,NROWS
1966,7083,365
1967,8187,365
1968,6123,366
1969,4932,365
1970,6288,365
1971,6155,365
1972,6255,366
1973,6167,365
1974,8715,365
1975,6386,365
1976,5074,366
1977,7676,365
1978,5413,365
1979,7247,365
1980,6176,366
1981,8470,365
1982,5845,365
1983,7168,365
1984,7647,366
1985,7462,365
1986,8043,365
1987,6831,365
1988,8978,366
1989,6350,334
1990,450,31
1991,7466,365
1992,8003,366
1993,6619,365
1994,6805,365
1995,8073,365
1996,7024,366
1997,6519,365
1998,7473,365
1999,7341,365
2000,8182,366
2001,7165,365
2002,5243,365
2003,5597,365
2004,6996,366
2005,7370,365
2006,7548,365
2007,7804,365
2008,9776,366
2009,5411,365
2010,6247,365
2011,7602,365
2012,7875,366
2013,7095,364
2014,6764,365
2015,7518,365
2016,7114,366
2017,7438,365
2018,6170,365
2019,7612,362
2020,8734,366
2021,5058,273
