DATE,PRCP,NROWS
1964,4290,366
1965,4631,365
1966,5753,365
1967,1674,122
1968,5019,366
1969,4133,365
1970,4953,365
1971,4274,365
1972,4754,366
1973,5845,365
1974,8482,365
1975,6133,365
1976,5100,366
1977,6770,365
1978,4516,365
1979,5861,365
1980,6674,366
1981,8010,365
1982,5893,365
1983,7712,365
1984,6157,366
1985,7438,365
1986,6092,365
1987,7298,365
1988,7102,366
1989,5984,365
1990,6057,365
1991,7096,365
1992,6162,366
1993,5710,365
1994,7667,365
1995,6411,365
1996,6091,366
1997,4730,365
1998,7027,365
1999,7101,365
2000,6878,366
2001,6354,365
2002,6197,365
2003,7157,365
2004,6888,335
2005,6901,365
2006,5799,365
2007,7628,365
2008,8106,366
2009,5260,365
2010,5685,365
2011,6841,365
2012,8265,366
2013,7402,364
2014,7117,364
2015,6957,365
2016,7780,366
2017,7149,365
2018,6355,365
2019,7055,365
2020,7440,366
2021,7243,365
2022,6017,365
2023,8072,365
2024,3632,243
