DATE,PRCP,NROWS
1970,6047,365
1971,5144,365
1972,6111,366
1973,7525,365
1974,7402,365
1975,4959,365
1976,4777,366
1977,6578,365
1978,5244,365
1979,6993,365
1980,6392,366
1981,7706,365
1982,6135,365
1983,6866,365
1984,8462,366
1985,6036,365
1986,6726,365
1987,4940,334
1988,7513,335
1989,5971,365
1990,3033,180
1997,7244,365
1998,6908,365
1999,7129,365
2000,7864,366
2001,6732,365
2002,5112,365
2003,5894,365
2004,6472,366
2005,6385,365
2006,6937,365
2007,6532,365
2008,8909,366
2009,4985,365
2010,5347,365
2011,7275,365
2012,7664,366
2013,5342,359
2014,5290,356
2015,6526,364
2016,4964,366
2017,6971,365
2018,4626,365
2019,6375,340
2020,6335,343
2021,5831,303
2022,5391,346
2023,6066,324
2024,3474,194
