DATE,PRCP,NROWS
1959,3268,365
1960,4167,366
1961,5820,365
1962,4984,365
1963,4159,365
1964,5232,366
1965,5678,365
1966,4965,365
1967,5270,365
1968,4872,366
1969,3962,365
1970,5382,365
1971,4552,365
1972,4795,366
1973,4407,365
1974,6591,365
1975,5583,365
1976,4267,366
1977,5620,365
1978,4370,365
1979,5156,365
1980,4198,366
1981,6909,365
1982,6190,365
1983,7226,365
1984,6336,366
1985,5857,365
1986,5657,365
1987,5277,365
1988,5639,366
1989,6282,365
1990,5402,365
1991,6207,365
1992,8465,366
1993,6030,365
1994,4635,365
1995,5440,365
1996,5209,366
1997,4705,365
1998,8162,365
1999,6366,365
2000,7539,366
2001,6979,365
2002,5112,365
2003,5825,365
2004,7341,366
2005,7381,365
2006,4217,365
2007,6433,365
2008,7389,366
2009,5516,365
2010,5569,365
2011,7141,365
2012,7350,365
2013,4965,363
2014,5690,362
2015,8739,365
2016,7978,363
2017,5483,365
2018,5277,365
2019,5788,365
2020,6805,366
2021,6330,365
2022,4741,365
2023,5804,365
2024,4392,244
