DATE,PRCP,NROWS
1970,4282,365
1971,3878,365
1972,4778,366
1973,3324,365
1974,4841,304
1975,4365,365
1976,3780,366
1977,5206,365
1978,3509,365
1979,4798,365
1980,3966,366
1981,6247,365
1982,4385,365
1983,5547,365
1984,6010,366
1985,4869,365
1986,4651,365
1987,3459,334
1988,4844,366
1989,5119,365
1990,2034,180
1997,4144,365
1998,7043,360
1999,4929,365
2000,7121,366
2001,5062,365
2002,4759,365
2003,4891,362
2004,6350,361
2005,5378,363
2006,4773,365
2007,5785,365
2008,6312,365
2009,5344,365
2010,4975,365
2011,5633,365
2012,5864,365
2013,4455,360
2014,5373,363
2015,7069,365
2016,5761,366
2017,5167,365
2018,4432,358
2019,5926,363
2020,6077,364
2021,4380,290
2022,4105,336
2023,4861,342
2024,2890,186
