DATE,PRCP,NROWS
1959,4040,365
1960,4154,366
1961,5619,365
1962,4196,365
1963,3588,365
1964,4426,366
1965,4666,365
1966,4794,365
1967,5472,365
1968,3963,366
1969,3279,365
1970,4764,365
1971,4803,365
1972,5067,366
1973,4453,365
1974,4902,365
1975,4253,365
1976,4017,366
1977,5516,365
1978,3698,365
1979,5563,365
1980,3557,366
1981,5656,365
1982,4420,365
1983,6952,365
1984,4319,366
1985,4783,365
1986,4939,365
1987,4608,365
1988,4276,366
1989,5056,365
1990,4042,365
1991,4927,365
1992,6935,366
1993,4936,365
1994,3699,365
1995,4699,365
1996,4148,366
1997,4417,365
1998,6329,365
1999,5027,365
2000,6353,366
2001,5493,365
2002,4325,365
2003,4258,365
2004,5526,366
2005,5673,365
2006,3960,365
2007,6033,365
2008,5658,366
2009,5219,365
2010,5441,365
2011,5798,365
2012,5923,366
2013,4974,365
2014,4595,365
2015,6322,365
2016,5171,366
2017,4443,365
2018,4097,365
2019,5378,365
2020,6979,366
2021,5369,365
2022,4990,365
2023,6644,365
2024,3181,244
