DATE,PRCP,NROWS
1965,6027,365
1966,6047,365
1967,6678,365
1968,6176,366
1969,4784,365
1970,5938,365
1971,6902,365
1972,5673,366
1973,6029,365
1974,8551,365
1975,5406,365
1976,5302,366
1977,6485,365
1978,4880,365
1979,6275,365
1980,7724,366
1981,8716,365
1982,5429,365
1983,7421,365
1984,5392,366
1985,6534,365
1986,6793,365
1987,6730,365
1988,7328,366
1989,7010,365
1990,6210,365
1991,6520,365
1992,6546,338
1993,5419,365
1994,5687,365
1995,6236,365
1996,5741,366
1997,5537,365
1998,6608,365
1999,5123,365
2000,5748,366
2001,6231,365
2002,5106,365
2003,6230,365
2004,6960,366
2005,6591,365
2006,5296,365
2007,6387,365
2008,8179,366
2009,4284,365
2010,6406,365
2011,7276,365
2012,7655,366
2013,6674,365
2014,5651,365
2015,6943,365
2016,6454,366
2017,5988,365
2018,4223,365
2019,6734,365
2020,6435,366
