DATE,PRCP,NROWS
1987,6801,365
1988,7576,366
1989,6634,365
1990,6851,365
1991,7539,365
1992,7879,366
1993,6304,365
1994,6913,365
1995,6789,365
1996,7460,366
1997,6266,365
1998,9219,365
1999,6448,365
2000,7666,366
2001,6453,365
2002,6600,365
2003,7727,365
2004,8366,366
2005,7111,365
2006,6475,365
2007,8346,365
2008,8781,366
2009,5864,365
2010,7030,365
2011,8518,365
2012,9392,366
2013,8424,363
2014,7879,365
2015,8590,365
2016,7297,366
2017,8469,365
2018,6378,365
2019,7308,365
2020,8437,366
2021,8176,365
2022,7653,365
2023,8723,365
2024,5212,243
