DATE,PRCP,NROWS
1965,6348,365
1966,5261,365
1968,5239,366
1969,5223,365
1970,5358,365
1971,5516,365
1972,5522,366
1973,6521,365
1974,8306,334
1975,5994,365
1976,4423,366
1977,7249,365
1978,4959,365
1979,8360,365
1980,6224,366
1981,8552,365
1982,6679,365
1983,7154,365
1984,7574,366
1985,5907,365
1986,6894,365
1987,5218,365
1988,7124,366
1989,7220,365
1990,6520,365
1991,7102,365
1992,8258,366
1993,7444,365
1994,5780,365
1995,7959,365
1996,6348,366
1997,7198,365
1998,8157,365
1999,7614,365
2000,7250,366
2001,7277,365
2002,5644,365
2003,5628,365
2004,7446,366
2005,7172,365
2006,6004,365
2007,8730,365
2008,7247,366
2009,5366,365
2010,5930,365
2011,7108,365
2012,7962,366
2013,7121,365
2014,6735,365
2015,8072,365
2016,6671,366
2017,6494,365
2018,4971,365
2019,5850,365
2020,9242,366
2021,7245,365
2022,7449,365
2023,8083,365
2024,5119,244
