DATE,PRCP,NROWS
1970,4747,365
1971,5742,365
1972,5923,366
1973,5753,365
1974,7088,365
1975,5172,365
1976,4296,366
1977,6270,365
1978,4329,365
1979,6140,365
1980,5255,366
1981,7610,365
1982,5682,365
1983,5384,365
1984,5494,366
1985,5449,365
1986,5762,365
1987,4791,334
1988,7331,366
1989,5673,365
1990,3299,180
1997,5396,365
1998,7075,365
1999,5718,365
2000,6810,366
2001,6329,365
2002,5368,365
2003,5430,365
2004,6022,366
2005,6164,365
2006,5823,365
2007,6422,365
2008,6856,366
2009,4498,365
2010,5219,365
2011,6148,365
2012,7392,366
2013,5482,365
2014,5096,365
2015,6333,365
2016,5485,366
2017,6172,365
2018,3492,365
2019,5272,365
2020,6777,366
2021,5866,365
2022,5884,365
2023,6728,365
2024,4118,244
