DATE,PRCP,NROWS
1969,5648,365
1970,6402,365
1971,4940,365
1972,6674,366
1973,6844,365
1974,7603,365
1975,5201,365
1976,4843,366
1977,7232,365
1978,6571,365
1979,6892,365
1980,7341,366
1981,9005,365
1982,6927,365
1983,6406,365
1984,8318,366
1985,6198,365
1986,7008,365
1987,6196,365
1988,7281,366
1989,5996,365
1990,7843,365
1991,7068,365
1992,7327,366
1993,6154,365
1994,6882,365
1995,8055,365
1996,6724,366
1997,7084,365
1998,7546,365
1999,7781,365
2000,7998,366
2001,7493,365
2002,5542,365
2003,5710,365
2004,8661,366
2005,7817,365
2006,6095,365
2007,8656,365
2008,9470,366
2009,5360,365
2010,6078,365
2011,7965,365
2012,7996,366
2013,5587,365
2014,6246,363
2015,7561,365
2016,5899,365
2017,7384,365
2018,5291,365
2019,7554,365
2020,8119,366
2021,7605,365
2022,6616,365
2023,6198,362
2024,3818,238
