DATE,PRCP,NROWS
1965,5720,365
1966,5666,365
1967,5802,365
1968,5238,366
1969,3921,365
1970,5400,365
1971,5090,365
1972,4946,366
1973,4885,365
1974,7176,307
1975,5521,365
1976,4701,366
1977,6534,365
1978,4447,365
1979,5997,365
1980,7010,366
1981,8808,365
1982,4856,365
1983,6647,365
1984,5276,366
1985,5833,365
1986,6547,365
1987,6410,365
1988,7256,366
1989,6356,365
1990,6157,365
1991,5963,365
1992,6429,366
1993,4936,365
1994,6208,365
1995,5248,365
1996,5583,366
1997,5200,365
1998,6840,365
1999,5347,365
2000,5871,366
2001,5979,365
2002,5584,365
2003,6508,365
2004,6337,366
2005,6299,365
2006,5101,365
2007,6312,365
2008,7979,366
2009,4694,365
2010,6598,365
2011,7616,365
2012,8411,366
2013,6042,365
2014,5587,364
2015,6467,365
2016,6030,366
2017,6415,365
2018,4195,365
2019,6065,365
2020,6295,366
2021,7350,365
2022,6346,365
2023,7712,365
2024,4041,244
