DATE,PRCP,NROWS
1971,3704,306
1972,4619,366
1973,4789,365
1974,7206,365
1975,4597,365
1976,4447,366
1977,5303,365
1978,4065,365
1979,5263,365
1980,5511,366
1981,7423,365
1982,5754,365
1983,7348,365
1984,6434,366
1985,6926,365
1986,5963,365
1987,7902,365
1988,7726,366
1989,5466,365
1990,5400,365
1991,6120,365
1992,6395,366
1993,6409,365
1994,7187,365
1995,5666,365
1996,5606,366
1997,4540,365
1998,6147,365
1999,6104,365
2000,6068,366
2001,5905,365
2002,5371,365
2003,7137,365
2004,6167,335
2005,5938,365
2006,5686,365
2007,6791,365
2008,6962,366
2009,5569,365
2010,5231,365
2011,6640,365
2012,7364,366
2013,6310,360
2014,4889,363
2015,5922,365
2016,6455,366
2017,5584,365
2018,5866,365
2019,6626,365
2020,7330,366
2021,6450,363
2022,5539,365
2023,7360,363
2024,3817,243
