DATE,PRCP,NROWS
1965,5828,365
1966,6625,365
1967,6029,335
1968,6144,366
1969,6152,365
1970,6498,365
1971,8145,365
1972,6269,366
1973,5869,365
1974,8746,365
1975,5588,365
1976,5431,366
1977,7532,365
1978,4757,365
1979,4639,273
1980,7135,366
1981,7685,365
1982,5230,365
1983,6281,365
1984,7169,366
1985,6140,365
1986,6190,334
1987,7392,365
1988,6693,366
1989,6018,365
1990,6839,365
1991,7083,365
1992,6685,366
1993,6050,365
1994,6796,365
1995,6407,365
1996,6332,366
1997,4980,365
1998,6859,365
1999,5949,365
2000,6475,366
2001,6181,365
2002,5985,365
2003,6547,365
2004,6964,335
2005,6613,365
2006,5851,365
2007,7312,365
2008,7877,366
2009,5409,365
2010,6049,365
2011,7562,365
2012,7922,366
2013,6839,355
2014,6132,362
2015,6649,365
2016,6574,366
2017,7339,365
2018,5282,365
2019,6833,365
2020,7461,366
2021,7243,365
2022,6116,365
2023,7721,361
2024,4623,242
