DATE,PRCP,NROWS
1970,3281,365
1971,3696,365
1972,4730,366
1973,4772,365
1974,4747,273
1975,4926,365
1976,3805,366
1977,6149,365
1978,4190,365
1979,5563,365
1980,3718,366
1981,6056,365
1982,4948,365
1983,5548,365
1984,5073,366
1985,5383,365
1986,4798,334
1987,3766,334
1988,4908,366
1989,5343,365
1990,1597,180
1997,3898,365
1998,7112,365
1999,5968,365
2000,5989,366
2001,5330,365
2002,4139,365
2003,4477,365
2004,6362,366
2005,7173,365
2006,4843,365
2007,5635,365
2008,6182,366
2009,4731,365
2010,4994,365
2011,6755,365
2012,6115,366
2013,4923,363
2014,5049,364
2015,6613,365
2016,7254,366
2017,5422,365
2018,4472,365
2019,6306,363
2020,6181,366
2021,5835,365
2022,5300,365
2023,6681,365
2024,3549,242
