DATE,PRCP,NROWS
1968,5065,366
1969,5127,365
1970,5711,365
1971,5284,365
1972,6617,366
1973,6422,365
1974,7705,365
1975,6816,365
1976,4254,366
1977,6986,365
1978,4351,365
1979,7843,365
1980,6754,366
1981,7703,365
1982,6256,365
1983,6274,365
1984,5811,366
1985,5604,365
1986,6762,365
1987,5197,365
1988,6931,366
1989,5959,334
1990,6358,365
1991,6695,365
1992,7912,366
1993,7021,365
1994,6167,365
1995,6782,365
1996,5573,366
1997,5691,365
1998,7554,365
1999,6781,365
2000,7008,366
2001,6855,365
2002,6032,365
2003,5055,365
2004,6772,366
2005,7505,365
2006,6827,365
2007,7915,365
2008,7641,366
2009,5668,365
2010,5523,365
2011,8380,365
2012,10215,366
2013,7012,364
2014,7066,365
2015,7568,365
2016,6276,366
2017,7657,365
2018,5009,365
2019,6938,365
2020,9736,366
2021,6901,365
2022,8114,365
2023,8173,365
2024,5224,244
