DATE,PRCP,NROWS
1750,1306.0,122
1912,0.0,31
1913,0.0,59
1914,0.0,31
1915,3346.0,306
1916,3983.0,366
1917,6322.0,365
1918,4014.0,365
1919,3384.0,365
1920,3323.0,366
1921,3154.0,365
1922,2941.0,365
1923,3610.0,365
1924,2741.0,366
1925,3084.0,365
1926,3421.0,365
1927,3097.0,365
1928,2097.0,366
1929,3429.0,365
1930,3989.0,365
1931,3266.0,365
1932,3797.0,366
1933,2363.0,365
1934,2702.0,365
1935,3038.0,365
1936,2317.0,366
1937,2681.0,365
1938,2361.0,365
1939,3731.0,365
1940,2232.0,366
1941,3506.0,365
1942,4541.0,365
1943,4408.0,365
1944,2480.0,366
1945,3652.0,365
1946,3369.0,365
1947,2897.0,365
1948,2408.0,366
1949,2359.0,365
1950,2455.0,365
1951,4414.0,365
1952,2558.0,366
1953,4348.0,365
1954,1958.0,365
1955,3851.0,365
1956,2767.0,366
1957,2081.0,365
1958,3401.0,365
1959,2373.0,365
1960,3048.0,366
1961,2516.0,365
1962,2619.0,365
1963,5775.0,365
1964,3063.0,366
1965,3925.0,365
1966,4747.0,365
1967,2486.0,365
1968,4427.0,366
1969,1906.0,365
1970,3815.0,365
1971,3204.0,365
1972,1653.0,366
1973,3772.0,365
1974,5198.0,365
1975,3103.0,364
1976,3334.0,366
1977,2646.0,364
1978,3872.0,365
1979,3577.0,363
1980,1882.0,366
1981,3152.0,365
1982,2662.0,365
1983,2929.0,361
1984,3651.0,366
1985,2871.0,365
1986,3338.0,365
1987,2920.0,365
1988,2801.0,366
1989,3854.0,365
1990,3764.0,365
1991,2956.0,365
1992,4952.0,366
1993,3072.0,335
1994,1878.0,336
1995,4184.0,365
1996,3585.0,366
1997,2743.0,365
1998,1544.0,181
1999,5723.0,365
2000,3486.0,366
2001,2694.0,363
2002,1985.0,365
2003,3700.0,363
2004,2972.0,366
2005,2724.0,304
2006,3931.0,365
2007,2300.0,365
2008,4196.0,335
2009,2339.0,365
2010,1011.0,183
2011,2643.0,154
2012,125.0,31
2014,1256.0,109
2015,643.0,184
2016,897.0,27
2017,176.0,61
2018,1848.0,212
2020,2082.0,328
2021,3412.0,364
2022,3789.0,359
2023,1515.0,356
