DATE,PRCP,NROWS
1750,1340.0,60
1888,1362.0,366
1889,5340.0,365
1890,5077.0,361
1891,6887.0,365
1892,2185.0,366
1893,3782.0,365
1894,4053.0,365
1895,3633.0,365
1896,5749.0,366
1897,2514.0,365
1898,2213.0,365
1899,1970.0,365
1900,2385.0,365
1901,2191.0,365
1902,1204.0,365
1903,2695.0,365
1904,3475.0,366
1905,2654.0,365
1906,4346.0,365
1907,3403.0,365
1908,1231.0,214
1909,2572.0,365
1910,2680.0,365
1911,3430.0,273
1912,2099.0,366
1913,589.0,90
1914,246.0,31
1915,929.0,211
1916,361.0,31
1921,3263.0,243
1946,2394.0,365
1947,5947.0,365
1948,3316.0,366
1949,3607.0,365
1950,5454.0,365
1951,2702.0,365
1952,4398.0,366
1953,3160.0,365
1954,2805.0,365
1955,4211.0,365
1956,8078.0,366
1957,1716.0,336
1958,2226.0,365
1959,3210.0,365
1960,3504.0,366
1961,3667.0,365
1962,6250.0,365
1963,3999.0,365
1964,1795.0,366
1965,1123.0,365
1966,3054.0,365
1967,1952.0,365
1968,3610.0,366
1969,3826.0,365
1970,3021.0,365
1971,3648.0,365
1972,2345.0,366
1973,8170.0,365
1974,6612.0,365
1975,4248.0,365
1976,5816.0,366
1977,3820.0,365
1978,5097.0,365
1979,3370.0,365
1980,2417.0,366
1981,4602.0,365
1982,925.0,365
1983,4389.0,365
1984,5992.0,366
1985,3800.0,365
1986,2469.0,365
1987,3670.0,365
1988,5093.0,366
1989,2690.0,338
1990,5678.0,365
1991,1449.0,365
1992,5210.0,366
1993,4918.0,365
1994,2937.0,365
1995,3764.0,365
1996,2338.0,366
1997,3290.0,365
1998,5658.0,365
1999,3850.0,364
2000,7300.0,366
2001,2092.0,364
2002,1554.0,365
2003,2220.0,361
2004,3110.0,365
2005,2174.0,361
2006,1324.0,361
2007,2884.0,363
2008,1486.0,363
2009,3958.0,365
2010,6194.0,361
2011,3803.0,365
2012,3444.0,335
2013,2816.0,365
2014,3212.0,365
2015,3668.0,334
2016,6268.0,366
2017,2178.0,337
2018,1080.0,303
2019,2906.0,334
2020,3292.0,306
2021,4042.0,306
2022,5310.0,214
2023,1768.0,334
