DATE,PRCP,NROWS
1750,1198.0,172
1901,6095.0,348
1902,4456.0,365
1903,7962.0,365
1904,6834.0,366
1905,6511.0,365
1906,7828.0,365
1907,6088.0,365
1908,5463.0,366
1909,8310.0,365
1910,5854.0,365
1911,7685.0,365
1912,5978.0,366
1913,7474.0,365
1914,4602.0,364
1915,7858.0,365
1916,8449.0,366
1917,10560.0,365
1918,7574.0,364
1919,5546.0,365
1920,6362.0,366
1921,7067.0,365
1922,5762.0,334
1923,7493.0,365
1924,8257.0,366
1925,5377.0,365
1926,6282.0,334
1927,4874.0,364
1928,7710.0,366
1929,5188.0,365
1930,6714.0,365
1931,7852.0,365
1932,7160.0,366
1933,6782.0,365
1934,8018.0,365
1935,8401.0,365
1936,7649.0,366
1937,5369.0,365
1938,4519.0,365
1939,10716.0,365
1940,5073.0,366
1941,7738.0,365
1942,7291.0,365
1943,5035.0,365
1944,4189.0,366
1945,6352.0,365
1946,6868.0,365
1947,7936.0,365
1948,6196.0,366
1949,7412.0,365
1950,7090.0,364
1951,5111.0,356
1952,7875.0,360
1953,6834.0,361
1954,5852.0,352
1955,7729.0,344
1956,9247.0,350
1957,5322.0,359
1958,8185.0,362
1959,4586.0,357
1960,7725.0,360
1961,5100.0,361
1962,6442.0,354
1963,5582.0,352
1964,5963.0,355
1965,5709.0,357
1966,8077.0,357
1967,3639.0,360
1968,6957.0,354
1969,6242.0,359
1970,6161.0,352
1971,6891.0,357
1972,3929.0,356
1973,10195.0,365
1974,7480.0,324
1975,4744.0,306
1976,3660.0,340
1977,2756.0,330
1978,7811.0,351
1979,5137.0,354
1980,5611.0,343
1981,5431.0,301
1982,2737.0,328
1983,7152.0,365
1984,5424.0,353
1985,5225.0,317
1986,5166.0,332
1987,5768.0,348
1988,4186.0,310
1989,6020.0,316
1990,5168.0,328
1991,4626.0,321
1992,5326.0,299
1993,4396.0,297
1994,4324.0,336
1995,4040.0,315
1996,4390.0,303
1997,3804.0,330
1998,4542.0,343
1999,3453.0,337
2000,5324.0,341
2001,4042.0,347
2002,3715.0,345
2003,3639.0,335
2004,3768.0,333
2005,5520.0,339
2006,1501.0,331
2007,3981.0,325
2008,2471.0,320
2009,2662.0,296
2010,6996.0,311
2011,4207.0,287
2012,4616.0,298
2013,4769.0,265
2014,3599.0,325
2015,2610.0,307
2016,5804.0,315
2017,3453.0,304
2018,2925.0,311
2019,2881.0,319
2020,6263.0,323
2021,4991.0,333
2022,9392.0,353
2023,5899.0,326
