DATE,PRCP,NROWS
1947,2387.0,282
1948,6306.0,366
1949,13788.0,365
1950,11935.0,365
1951,5350.0,365
1952,7039.0,366
1953,7716.0,365
1954,5186.0,365
1955,9347.0,365
1956,14024.0,366
1957,9213.0,365
1958,10177.0,365
1959,10528.0,365
1960,6670.0,366
1961,6032.0,365
1962,8825.0,365
1963,11961.0,365
1964,12155.0,366
1965,5085.0,365
1966,4302.0,365
1967,11593.0,365
1968,8062.0,366
1969,6866.0,365
1970,4859.0,120
1972,266.0,61
1973,10842.0,365
1974,18370.0,365
1975,10907.0,365
1976,10582.0,366
1977,13666.0,365
1978,7037.0,365
1979,15036.0,364
1980,6402.0,366
1981,15601.0,365
1982,6350.0,363
1983,9664.0,365
1984,7192.0,366
1985,9636.0,365
1986,8161.0,365
1987,8116.0,365
1988,6524.0,366
1989,13170.0,365
1990,9290.0,365
1991,9700.0,365
1992,6244.0,366
1993,5009.0,365
1994,6592.0,365
1995,8061.0,365
1996,9962.0,366
1997,9127.0,365
1998,8627.0,364
1999,13080.0,365
2000,12872.0,366
2001,7902.0,365
2002,3964.0,364
2003,5970.0,365
2004,13422.0,366
2005,6925.0,365
2006,8018.0,359
2007,9300.0,365
2008,14888.0,364
2009,7614.0,365
2010,12546.0,364
2011,14676.0,365
2012,7466.0,326
2013,8798.0,365
2014,8968.0,365
2015,8224.0,350
2016,4140.0,366
2017,8290.0,349
2018,14022.0,365
2019,10512.0,354
2020,8686.0,366
2021,7506.0,120
