DATE,PRCP,NROWS
1750,184.0,5
1897,5039.0,334
1898,6918.0,365
1899,7351.0,365
1900,7793.0,365
1901,5554.0,365
1902,5346.0,365
1903,8982.0,365
1904,6397.0,366
1905,5826.0,365
1906,4745.0,365
1907,7482.0,365
1908,7746.0,366
1909,6767.0,365
1910,6686.0,365
1911,8572.0,365
1912,5121.0,366
1913,9479.0,365
1914,6643.0,365
1915,5822.0,365
1916,8065.0,366
1917,7491.0,365
1918,4479.0,365
1919,4944.0,365
1920,7100.0,366
1921,8862.0,365
1922,5815.0,365
1923,5555.0,365
1924,9083.0,366
1925,4647.0,365
1926,7336.0,365
1927,5181.0,365
1928,6092.0,366
1929,1771.0,59
1930,591.0,61
1931,8056.0,365
1932,7093.0,366
1933,6975.0,365
1934,7633.0,365
1935,4646.0,335
1936,3659.0,244
1937,3645.0,184
1938,6045.0,365
1939,4867.0,365
1940,3947.0,366
1941,5650.0,365
1942,6716.0,363
1943,5784.0,365
1944,5237.0,366
1945,7895.0,364
1946,354.0,31
1952,1727.0,89
1953,5873.0,363
1954,3327.0,181
1956,9886.0,366
1959,1421.0,60
1960,3701.0,213
1961,5991.0,361
1962,6330.0,357
1963,10247.0,359
1964,5785.0,363
1965,4061.0,365
1966,5831.0,363
1967,6757.0,365
1968,9538.0,366
1969,8684.0,365
1970,6754.0,363
1971,7288.0,364
1972,6472.0,332
1973,7342.0,364
1974,5382.0,352
1975,5232.0,343
1976,8183.0,358
1977,6900.0,354
1978,7800.0,335
1979,3580.0,350
1980,2630.0,353
1981,5102.0,349
1982,5612.0,363
1983,6550.0,354
1984,7550.0,346
1985,1780.0,118
1986,3899.0,342
1987,4421.0,320
1988,4350.0,325
1989,5795.0,340
1990,6229.0,337
1991,3608.0,327
1992,5536.0,320
1993,4730.0,353
1994,1528.0,198
1995,6838.0,365
1996,7676.0,364
1997,5506.0,364
1998,8692.0,312
1999,7478.0,361
2000,8284.0,362
2001,8194.0,360
2002,4238.0,362
2003,7164.0,364
2004,7958.0,366
2005,7108.0,365
2006,4574.0,363
2007,10726.0,365
2008,7698.0,365
2009,6284.0,365
2010,8160.0,324
2011,7322.0,306
2012,5678.0,322
2013,6138.0,365
2014,6208.0,365
2015,7622.0,364
2016,7752.0,366
2017,4556.0,365
2018,4130.0,360
2019,3222.0,357
2020,8953.0,366
2021,9238.0,362
2022,9338.0,363
2023,4274.0,354
