DATE,PRCP,NROWS
1750,1936.0,163
1900,5690.0,334
1901,8393.0,365
1902,6192.0,365
1903,10295.0,365
1904,8322.0,366
1905,8539.0,365
1906,10314.0,365
1907,7968.0,365
1908,9051.0,366
1909,8305.0,365
1910,9512.0,365
1911,7486.0,365
1912,9039.0,366
1913,9248.0,181
1915,6790.0,365
1916,8737.0,366
1917,10356.0,365
1918,1992.0,31
1920,4740.0,213
1921,9552.0,243
1922,6030.0,365
1923,883.0,59
1929,2232.0,153
1930,8577.0,365
1931,9113.0,365
1932,6432.0,366
1933,3691.0,243
1935,0.0,30
1936,0.0,61
1938,3507.0,214
1939,3666.0,120
1941,1060.0,153
1942,8856.0,365
1943,7609.0,365
1944,6469.0,366
1945,7000.0,365
1946,6951.0,364
1947,12280.0,365
1948,7242.0,366
1949,9767.0,365
1950,13142.0,364
1951,6243.0,365
1952,7521.0,366
1953,7107.0,365
1954,13369.0,365
1955,11333.0,364
1956,12527.0,366
1957,5753.0,365
1958,9589.0,365
1959,11995.0,365
1960,5091.0,366
1961,8340.0,365
1962,9120.0,364
1963,7890.0,365
1964,9594.0,366
1965,7034.0,365
1966,8330.0,364
1967,9061.0,364
1968,7296.0,365
1969,8345.0,365
1970,9177.0,365
1971,9375.0,363
1972,9074.0,365
1973,11893.0,364
1974,12331.0,365
1975,8539.0,365
1976,9530.0,364
1977,4457.0,364
1978,8326.0,362
1979,7336.0,358
1980,5238.0,363
1981,10520.0,365
1982,7370.0,361
1983,10142.0,354
1984,8662.0,356
1985,6483.0,355
1986,5808.0,357
1987,7940.0,359
1988,10416.0,358
1989,10408.0,356
1990,8014.0,353
1991,6460.0,361
1992,9566.0,362
1993,4830.0,365
1994,5438.0,363
1995,10017.0,361
1996,10018.0,365
1997,6257.0,361
1998,5732.0,348
1999,6283.0,328
2000,6197.0,363
2001,8576.0,365
2002,4771.0,365
2003,6286.0,359
2004,8598.0,364
2005,7440.0,365
2006,5640.0,359
2007,7409.0,364
2008,8796.0,364
2009,6730.0,363
2010,13276.0,343
2011,10444.0,359
2012,6296.0,360
2013,11240.0,356
2014,4963.0,359
2015,4881.0,337
2016,4354.0,341
2017,5860.0,343
2018,5741.0,340
2019,2919.0,312
2020,3794.0,298
2021,7743.0,339
2022,11647.0,346
2023,5515.0,362
