DATE,PRCP,NROWS
1750,1683.0,120
1946,0.0,122
1947,0.0,92
1948,0.0,31
1949,0.0,31
1950,0.0,31
1951,0.0,62
1953,0.0,91
1956,4584.0,184
1957,3751.0,365
1958,7207.0,365
1959,6952.0,365
1960,6153.0,366
1961,6605.0,365
1962,5941.0,365
1963,6202.0,365
1964,5021.0,366
1965,2879.0,273
1966,5623.0,365
1967,5007.0,365
1968,6324.0,366
1969,4816.0,365
1970,5407.0,334
1971,5864.0,365
1972,5630.0,366
1973,7971.0,365
1974,7522.0,365
1975,8436.0,365
1976,4950.0,366
1977,3760.0,365
1978,9687.0,365
1979,4920.0,363
1980,5737.0,363
1981,7240.0,365
1982,4598.0,359
1983,9352.0,365
1984,7632.0,366
1985,6542.0,365
1986,6596.0,365
1987,5032.0,365
1988,7100.0,366
1989,7416.0,365
1990,5394.0,365
1991,4128.0,365
1992,5576.0,366
1993,3050.0,365
1994,5364.0,365
1995,5106.0,365
1996,6408.0,366
1997,6033.0,365
1998,8115.0,365
1999,5783.0,364
2000,6362.0,366
2001,5628.0,363
2002,5163.0,365
2003,6020.0,365
2004,5839.0,366
2005,4509.0,355
2006,3133.0,362
2007,6230.0,364
2008,5747.0,363
2009,3574.0,365
2010,10966.0,364
2011,5648.0,363
2012,5354.0,366
2013,5974.0,365
2014,5720.0,362
2015,6621.0,365
2016,4996.0,366
2017,6282.0,365
2018,4888.0,334
2019,2156.0,304
2020,7556.0,366
2021,6103.0,365
2022,7810.0,335
2023,4766.0,362
