DATE,PRCP,NROWS,MULT
2000,10314.0,366,1.0
2001,6527.0,365,0.6328291642427768
2002,6150.0,365,0.9422399264593229
2003,6394.0,365,1.0396747967479676
2004,6728.0,366,1.0522364716922115
2005,7300.0,365,1.0850178359096314
2006,7343.0,365,1.0058904109589042
2007,5612.0,334,0.7642652866675745
2008,6302.0,306,1.1229508196721312
2009,9400.0,365,1.4915899714376388
2010,7892.0,365,0.8395744680851064
2011,10118.0,365,1.2820577800304105
2012,9456.0,366,0.9345720498122159
2013,7509.0,365,0.7940989847715736
2014,10423.0,365,1.3880676521507525
2015,9617.0,365,0.9226710160222584
2016,7076.0,366,0.7357803888946657
2017,9005.0,365,1.2726116449971736
2018,6027.0,365,0.6692948362021099
2019,9499.0,365,1.576074332171893
2020,9780.0,366,1.0295820612696074
2021,8340.0,365,0.852760736196319
2022,6844.0,365,0.8206235011990408
2023,9143.0,365,1.3359146697837523
